method,t,n,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
qdeim,0.1,4,0.999999,17,125,35,110,13.132827,46.629728,5.77665,3.50839e-05,0.00505147,0.000747731
clsqdeim,0.1,4,0.999999,17,125,35,115,14.896157,133.773822,5.21357,7.12411e-06,0.00122277,0.000404471
qdeim,0.1,4,0.999999,17,125,35,115,13.075844,50.986318,5.56211,2.03825e-05,0.00205561,0.000381229
clsqdeim,0.1,4,0.999999,17,125,35,120,13.020614,111.574475,4.95667,7.98443e-06,0.00191618,0.000402389
qdeim,0.1,4,0.999999,17,125,35,120,12.500864,14481.382730,5.97483,3.61832e-05,0.00517201,0.000734952
clssopt,0.1,5,0.9999999,17,168,49,5,151.344368,834.678122,5.02392,6.86586e-06,0.00126425,0.000213045
sopt,0.1,5,0.9999999,17,168,49,5,59.757624,337.419725,5.35693,1.01783e-05,0.00169297,0.000250055
clssopt,0.1,5,0.9999999,17,168,49,10,68.763894,198.323626,5.3628,1.00903e-05,0.00156467,0.000223376
sopt,0.1,5,0.9999999,17,168,49,10,48.286256,150.496366,5.70605,1.1395e-05,0.00175715,0.000212293
clssopt,0.1,5,0.9999999,17,168,49,15,59.051914,168.413765,5.37672,1.01067e-05,0.0014927,0.00021237
sopt,0.1,5,0.9999999,17,168,49,15,46.042977,111.207632,5.63797,1.07133e-05,0.00164324,0.000214144
clssopt,0.1,5,0.9999999,17,168,49,20,41.211507,139.077297,5.39553,1.01484e-05,0.00149337,0.000231158
sopt,0.1,5,0.9999999,17,168,49,20,34.274959,77.400028,5.96682,1.10736e-05,0.00172745,0.000207063
clssopt,0.1,5,0.9999999,17,168,49,25,45.564884,139.396005,5.73305,1.08265e-05,0.00141006,0.00020819
sopt,0.1,5,0.9999999,17,168,49,25,27.417649,67.088390,6.0375,1.04537e-05,0.00164451,0.000219149
clssopt,0.1,5,0.9999999,17,168,49,30,35.339879,119.209991,5.55132,1.08744e-05,0.00173655,0.000219631
sopt,0.1,5,0.9999999,17,168,49,30,33.946018,53.049817,6.05271,1.03256e-05,0.00162295,0.00021945
clssopt,0.1,5,0.9999999,17,168,49,35,43.510184,1076.405168,5.54268,1.04611e-05,0.00169022,0.000220108
sopt,0.1,5,0.9999999,17,168,49,35,31.110741,48.021134,6.28809,1.08819e-05,0.00171693,0.000209341
clssopt,0.1,5,0.9999999,17,168,49,40,35.403018,99.143698,5.70297,1.07373e-05,0.00171355,0.000218849
sopt,0.1,5,0.9999999,17,168,49,40,28.429023,221.668065,6.55211,1.17219e-05,0.00173151,0.000216902
clssopt,0.1,5,0.9999999,17,168,49,45,28.209281,79.012926,5.82227,1.07476e-05,0.00168932,0.000212712
sopt,0.1,5,0.9999999,17,168,49,45,20.927439,72.806236,6.46606,1.16441e-05,0.00173305,0.000220173
clssopt,0.1,5,0.9999999,17,168,49,50,32.942704,60.911172,6.05639,1.08252e-05,0.00169326,0.000211567
sopt,0.1,5,0.9999999,17,168,49,50,22.981831,51.946767,6.56275,1.16323e-05,0.0017504,0.000216382
clssopt,0.1,5,0.9999999,17,168,49,55,26.331615,70.455293,6.22184,1.70918e-05,0.00290542,0.000495238
sopt,0.1,5,0.9999999,17,168,49,55,23.767311,60.820037,6.63175,1.16413e-05,0.00174504,0.00021538
clssopt,0.1,5,0.9999999,17,168,49,60,25.698806,88.769553,6.36344,1.08178e-05,0.00167284,0.000209526
