method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
clsSOPT,3,0.9999,19,21,21,211,3.186538336,7.901947255416414e-05
clsQDEIM,3,0.9999,19,21,21,211,3.508638776,9.983708737338854e-05
clsSOPT,3,0.9999,19,21,21,216,3.2540149,8.207502116109298e-05
clsQDEIM,3,0.9999,19,21,21,216,3.597101468,9.285479969219727e-05
clsSOPT,3,0.9999,19,21,21,221,3.283974053,0.0001067145212721704
clsQDEIM,3,0.9999,19,21,21,221,3.668294355,9.398018390482109e-05
clsSOPT,3,0.9999,19,21,21,226,3.338571822,0.0001467580519042164
clsQDEIM,3,0.9999,19,21,21,226,3.729550797,0.0001795208853534709
clsSOPT,3,0.9999,19,21,21,231,3.418872871,7.920151818080534e-05
clsQDEIM,3,0.9999,19,21,21,231,3.842282137,0.0001415906782441826
clsSOPT,3,0.9999,19,21,21,236,3.457875488,0.0001050483330544743
clsQDEIM,3,0.9999,19,21,21,236,3.922551084,0.0002086402942385414
clsSOPT,3,0.9999,19,21,21,241,3.515251602,0.000153116933321048
clsQDEIM,3,0.9999,19,21,21,241,3.954087922,0.0002756978066124613
clsSOPT,3,0.9999,19,21,21,246,3.565456914,0.0001117999570271983
clsQDEIM,3,0.9999,19,21,21,246,4.045856323,0.0002310931906155554
clsSOPT,3,0.9999,19,21,21,251,3.603458857,8.929215521247723e-05
clsQDEIM,3,0.9999,19,21,21,251,4.066639475,0.0002654528528923315
clsSOPT,3,0.9999,19,21,21,256,3.614388673,8.905063250740708e-05
clsQDEIM,3,0.9999,19,21,21,256,4.146109585,0.0002894113173906351
clsSOPT,3,0.9999,19,21,21,261,3.627700206,8.280400098133033e-05
clsQDEIM,3,0.9999,19,21,21,261,4.197778837,0.0002863557008082553
clsSOPT,3,0.9999,19,21,21,266,3.691441819,0.0001313306908860246
clsQDEIM,3,0.9999,19,21,21,266,4.239245557,0.0003028116225370704
clsSOPT,3,0.9999,19,21,21,271,3.724395963,0.0001295198214315992
clsQDEIM,3,0.9999,19,21,21,271,4.319150083,0.0003416918170845942
clsSOPT,4,0.99999,24,27,27,32,0.968039283,0.001533551151069714
clsQDEIM,4,0.99999,24,27,27,32,0.946413257,0.01105373717602009
clsSOPT,4,0.99999,24,27,27,37,1.067843618,0.0001187870516491851
clsQDEIM,4,0.99999,24,27,27,37,1.044943062,0.00964227816232386
clsSOPT,4,0.99999,24,27,27,42,1.142461004,0.003362401775600205
clsQDEIM,4,0.99999,24,27,27,42,1.141352032,0.01137992803700077
clsSOPT,4,0.99999,24,27,27,47,1.224008854,0.003908217799159967
clsQDEIM,4,0.99999,24,27,27,47,1.230957986,0.007946310515312286
clsSOPT,4,0.99999,24,27,27,52,1.311901517,0.00204431610437937
clsQDEIM,4,0.99999,24,27,27,52,1.294278869,0.01009108796264588
clsSOPT,4,0.99999,24,27,27,57,1.40338403,0.002390780455022741
clsQDEIM,4,0.99999,24,27,27,57,1.391424047,0.009985673191898855
clsSOPT,4,0.99999,24,27,27,62,1.46297627,0.002721299421371047
clsQDEIM,4,0.99999,24,27,27,62,1.481592485,0.01020415578367915
clsSOPT,4,0.99999,24,27,27,67,1.558953247,0.003428103959566852
clsQDEIM,4,0.99999,24,27,27,67,1.547134601,0.009831788355242435
clsSOPT,4,0.99999,24,27,27,72,1.643323268,0.003190307955304748
clsQDEIM,4,0.99999,24,27,27,72,1.635707599,0.01026690324684395
clsSOPT,4,0.99999,24,27,27,77,1.740454158,0.0001507193605366931
clsQDEIM,4,0.99999,24,27,27,77,1.732388417,0.006898257882541083
clsSOPT,4,0.99999,24,27,27,82,1.787105375,0.0002263572967492134
clsQDEIM,4,0.99999,24,27,27,82,1.818547291,0.006282562629837695
clsSOPT,4,0.99999,24,27,27,87,1.864155526,0.000962377113955482
clsQDEIM,4,0.99999,24,27,27,87,1.88996512,0.006075997118148943
clsSOPT,4,0.99999,24,27,27,92,1.930597364,0.000786083259828102
clsQDEIM,4,0.99999,24,27,27,92,1.956467282,0.005752796056070376
clsSOPT,4,0.99999,24,27,27,97,2.005637287,0.0006312473474607989
clsQDEIM,4,0.99999,24,27,27,97,2.03248635,0.005588901366945731
clsSOPT,4,0.99999,24,27,27,102,2.077791543,0.001160431535032313
clsQDEIM,4,0.99999,24,27,27,102,2.130005483,0.006510397578107671
clsSOPT,4,0.99999,24,27,27,107,2.127164202,0.001111622288834775
clsQDEIM,4,0.99999,24,27,27,107,2.21801038,0.008229493411882578
clsSOPT,4,0.99999,24,27,27,112,2.222350166,0.001173763518314323
clsQDEIM,4,0.99999,24,27,27,112,2.286537034,0.008318103631705053
clsSOPT,4,0.99999,24,27,27,117,2.30644686,0.001523966028594402
clsQDEIM,4,0.99999,24,27,27,117,2.357649956,0.008252872781225808
clsSOPT,4,0.99999,24,27,27,122,2.386554486,0.001297969228768286
clsQDEIM,4,0.99999,24,27,27,122,2.432222504,0.008655215257317541
clsSOPT,4,0.99999,24,27,27,127,2.470556662,0.001297969228768404
clsQDEIM,4,0.99999,24,27,27,127,2.520074927,0.009329483568476744
clsSOPT,4,0.99999,24,27,27,132,2.539996175,0.001297969228767931
clsQDEIM,4,0.99999,24,27,27,132,2.588031161,0.009292811481776733
clsSOPT,4,0.99999,24,27,27,137,2.564218404,0.001297969228768412
clsQDEIM,4,0.99999,24,27,27,137,2.665010912,0.009365731425526701
clsSOPT,4,0.99999,24,27,27,142,2.63316976,0.00129796922876793
clsQDEIM,4,0.99999,24,27,27,142,2.71798731,0.009633692640457794
clsSOPT,4,0.99999,24,27,27,147,2.702253696,0.001297969228768177
clsQDEIM,4,0.99999,24,27,27,147,2.765358735,0.008295835860953969
clsSOPT,4,0.99999,24,27,27,152,2.767024414,0.001297969228768051
clsQDEIM,4,0.99999,24,27,27,152,2.872636786,0.00719514817512924
clsSOPT,4,0.99999,24,27,27,157,2.817480377,0.001297969228767935
clsQDEIM,4,0.99999,24,27,27,157,2.933139367,0.008133897200905928
clsSOPT,4,0.99999,24,27,27,162,2.893326976,0.001297969228768407
clsQDEIM,4,0.99999,24,27,27,162,3.022841751,0.008705897315841727
clsSOPT,4,0.99999,24,27,27,167,2.964082351,0.001297969228768405
clsQDEIM,4,0.99999,24,27,27,167,3.109524779,0.009425817645537717
clsSOPT,4,0.99999,24,27,27,172,3.021800444,0.001297969228768172
clsQDEIM,4,0.99999,24,27,27,172,3.149429315,0.00954859440413898
clsSOPT,4,0.99999,24,27,27,177,3.122005937,0.001297969228768403
clsQDEIM,4,0.99999,24,27,27,177,3.194401423,0.0101088683769368
clsSOPT,4,0.99999,24,27,27,182,3.205319924,0.001297969228767931
clsQDEIM,4,0.99999,24,27,27,182,3.280434684,0.01041515898975271
clsSOPT,4,0.99999,24,27,27,187,3.26508035,0.001218120862775884
clsQDEIM,4,0.99999,24,27,27,187,3.367997871,0.01103675292291138
clsSOPT,4,0.99999,24,27,27,192,3.29284925,0.001621561127208859
clsQDEIM,4,0.99999,24,27,27,192,3.448614097,0.01113640934017098
clsSOPT,4,0.99999,24,27,27,197,3.354933297,0.001170843295678844
clsQDEIM,4,0.99999,24,27,27,197,3.541510252,0.01017673872019207
clsSOPT,4,0.99999,24,27,27,202,3.425608781,0.0007688091938475487
clsQDEIM,4,0.99999,24,27,27,202,3.59265315,0.01034762680764117
clsSOPT,4,0.99999,24,27,27,207,3.491196639,0.0006417792068030486
clsQDEIM,4,0.99999,24,27,27,207,3.666921823,0.009138654588818499
clsSOPT,4,0.99999,24,27,27,212,3.570970224,0.002965774553268463
clsQDEIM,4,0.99999,24,27,27,212,3.739874933,0.0106650568095833
clsSOPT,4,0.99999,24,27,27,217,3.614855939,0.001743895538863165
clsQDEIM,4,0.99999,24,27,27,217,3.795367344,0.01091235328063673
clsSOPT,4,0.99999,24,27,27,222,3.692456167,0.001923605558357312
clsQDEIM,4,0.99999,24,27,27,222,3.86744032,0.004656236209724321
clsSOPT,4,0.99999,24,27,27,227,3.733033545,0.001362388614568844
clsQDEIM,4,0.99999,24,27,27,227,3.954366349,0.005430369847771814
clsSOPT,4,0.99999,24,27,27,232,3.807918849,0.001735212009952454
clsQDEIM,4,0.99999,24,27,27,232,4.055452873,0.006475363008490252
clsSOPT,4,0.99999,24,27,27,237,3.828680545,0.001382391160215601
clsQDEIM,4,0.99999,24,27,27,237,4.123459924,0.00652101003202982
clsSOPT,4,0.99999,24,27,27,242,3.880031305,0.001802115235757342
clsQDEIM,4,0.99999,24,27,27,242,4.200185157,0.007131917254579568
clsSOPT,4,0.99999,24,27,27,247,3.915416562,0.001884948535235605
clsQDEIM,4,0.99999,24,27,27,247,4.232337478,0.007304263211876736
clsSOPT,4,0.99999,24,27,27,252,3.959256342,0.002050771261692291
clsQDEIM,4,0.99999,24,27,27,252,4.272384804,0.008276655194343403
clsSOPT,4,0.99999,24,27,27,257,3.986742182,0.00188900497701774
clsQDEIM,4,0.99999,24,27,27,257,4.353702205,0.008489101252615617
clsSOPT,4,0.99999,24,27,27,262,4.039467336,0.001899984947463902
clsQDEIM,4,0.99999,24,27,27,262,4.420611136,0.009501858979170257
clsSOPT,4,0.99999,24,27,27,267,4.117632232,0.001750154111091144
clsQDEIM,4,0.99999,24,27,27,267,4.539238647,0.01047119157316766
clsSOPT,4,0.99999,24,27,27,272,4.170211045,0.001912129851570097
clsQDEIM,4,0.99999,24,27,27,272,4.613729563,0.01061147030154269
clsSOPT,4,0.99999,24,27,27,277,4.233105957,0.001199387186049794
clsQDEIM,4,0.99999,24,27,27,277,4.704209182,0.01054978771889516
clsSOPT,5,0.999999,29,32,32,37,,
clsQDEIM,5,0.999999,29,32,32,37,1.233147119,0.0009423118253181412
clsSOPT,5,0.999999,29,32,32,42,1.391348976,0.00285879232520696
clsQDEIM,5,0.999999,29,32,32,42,1.272604479,8.673147026401464e-05
clsSOPT,5,0.999999,29,32,32,47,1.40136138,0.001321144741758886
clsQDEIM,5,0.999999,29,32,32,47,,
clsSOPT,5,0.999999,29,32,32,52,1.500464716,0.0003488044937721272
clsQDEIM,5,0.999999,29,32,32,52,1.462841146,0.0004247920409329346
clsSOPT,5,0.999999,29,32,32,57,1.559589515,0.0009013040691739063
clsQDEIM,5,0.999999,29,32,32,57,,
clsSOPT,5,0.999999,29,32,32,62,1.655712508,0.001229957370550904
clsQDEIM,5,0.999999,29,32,32,62,,
clsSOPT,5,0.999999,29,32,32,67,,
clsQDEIM,5,0.999999,29,32,32,67,,
clsSOPT,5,0.999999,29,32,32,72,,
clsQDEIM,5,0.999999,29,32,32,72,,
clsSOPT,5,0.999999,29,32,32,77,,
clsQDEIM,5,0.999999,29,32,32,77,,
clsSOPT,5,0.999999,29,32,32,82,,
clsQDEIM,5,0.999999,29,32,32,82,,
clsSOPT,5,0.999999,29,32,32,87,2.14300234,0.0003083833948620675
clsQDEIM,5,0.999999,29,32,32,87,,
clsSOPT,5,0.999999,29,32,32,92,2.179831082,0.0006245789132595894
clsQDEIM,5,0.999999,29,32,32,92,2.094916,0.04978945804758701
clsSOPT,5,0.999999,29,32,32,97,2.293846216,0.003027880585643334
clsQDEIM,5,0.999999,29,32,32,97,2.214019977,0.0153417186257249
clsSOPT,5,0.999999,29,32,32,102,2.409112131,0.001787884163531507
clsQDEIM,5,0.999999,29,32,32,102,2.258289926,0.01617853594461312
clsSOPT,5,0.999999,29,32,32,107,2.46904954,0.001462908536777313
clsQDEIM,5,0.999999,29,32,32,107,2.339922088,0.01718582704701169
clsSOPT,5,0.999999,29,32,32,112,2.797926868,0.004546481238984958
clsQDEIM,5,0.999999,29,32,32,112,2.457560513,0.0270648202072575
clsSOPT,5,0.999999,29,32,32,117,,
clsQDEIM,5,0.999999,29,32,32,117,2.507975723,0.01733801825610294
clsSOPT,5,0.999999,29,32,32,122,,
clsQDEIM,5,0.999999,29,32,32,122,2.705122112,0.009881381408898821
clsSOPT,5,0.999999,29,32,32,127,,
clsQDEIM,5,0.999999,29,32,32,127,2.786124657,0.03090588113234116
clsSOPT,5,0.999999,29,32,32,132,,
clsQDEIM,5,0.999999,29,32,32,132,,
clsSOPT,5,0.999999,29,32,32,137,,
clsQDEIM,5,0.999999,29,32,32,137,,
clsSOPT,5,0.999999,29,32,32,142,,
clsQDEIM,5,0.999999,29,32,32,142,2.998092828,0.02966087545507528
clsSOPT,5,0.999999,29,32,32,147,,
clsQDEIM,5,0.999999,29,32,32,147,3.072223303,0.02958380993794486
clsSOPT,5,0.999999,29,32,32,152,,
clsQDEIM,5,0.999999,29,32,32,152,3.173791408,0.02024885701024112
clsSOPT,5,0.999999,29,32,32,157,,
clsQDEIM,5,0.999999,29,32,32,157,3.170427305,0.01031640550427592
clsSOPT,5,0.999999,29,32,32,162,,
clsQDEIM,5,0.999999,29,32,32,162,3.341586839,0.05376253121441726
clsSOPT,5,0.999999,29,32,32,167,,
clsQDEIM,5,0.999999,29,32,32,167,3.404901649,0.02324979815198546
clsSOPT,5,0.999999,29,32,32,172,,
clsQDEIM,5,0.999999,29,32,32,172,3.463943963,0.01853442002115854
clsSOPT,5,0.999999,29,32,32,177,,
clsQDEIM,5,0.999999,29,32,32,177,3.551617881,0.01203021937343665
clsSOPT,5,0.999999,29,32,32,182,,
clsQDEIM,5,0.999999,29,32,32,182,3.664876637,0.01826367777592055
clsSOPT,5,0.999999,29,32,32,187,,
clsQDEIM,5,0.999999,29,32,32,187,3.681104755,0.007946901990160429
clsSOPT,5,0.999999,29,32,32,192,,
clsQDEIM,5,0.999999,29,32,32,192,3.753097043,0.008444953165543178
clsSOPT,5,0.999999,29,32,32,197,3.739185858,0.001050349316547735
clsQDEIM,5,0.999999,29,32,32,197,3.86789435,0.01313741323774162
clsSOPT,5,0.999999,29,32,32,202,3.743973038,0.001691025190136273
clsQDEIM,5,0.999999,29,32,32,202,3.944683825,0.01539752424003637
clsSOPT,5,0.999999,29,32,32,207,3.742051866,0.001283162933125236
clsQDEIM,5,0.999999,29,32,32,207,4.020021317,0.01157816696520982
clsSOPT,5,0.999999,29,32,32,212,3.845956074,0.001862280894911967
clsQDEIM,5,0.999999,29,32,32,212,4.055870641,0.01138491106389496
clsSOPT,5,0.999999,29,32,32,217,3.940965116,0.001896891192082058
clsQDEIM,5,0.999999,29,32,32,217,4.067807553,0.01019521644364534
clsSOPT,5,0.999999,29,32,32,222,3.965934262,0.007077677247985113
clsQDEIM,5,0.999999,29,32,32,222,4.100978285,0.008961222697928562
clsSOPT,5,0.999999,29,32,32,227,4.040808067,0.00657272345926534
clsQDEIM,5,0.999999,29,32,32,227,4.103978634,0.002354069016021999
clsSOPT,5,0.999999,29,32,32,232,4.048930821,0.002821687960583212
clsQDEIM,5,0.999999,29,32,32,232,4.172809224,0.002853543459032054
clsSOPT,5,0.999999,29,32,32,237,4.11903234,0.002684018194424188
clsQDEIM,5,0.999999,29,32,32,237,4.140970979,0.00369716840093988
clsSOPT,5,0.999999,29,32,32,242,4.171331133,0.001472765921303388
clsQDEIM,5,0.999999,29,32,32,242,4.215097866,0.004909140053422295
clsSOPT,5,0.999999,29,32,32,247,4.221958664,0.002620075620690084
clsQDEIM,5,0.999999,29,32,32,247,4.31912578,0.005155259769570812
clsSOPT,5,0.999999,29,32,32,252,4.299802861,0.002128420433331398
clsQDEIM,5,0.999999,29,32,32,252,4.298552735,0.005157160391809633
clsSOPT,5,0.999999,29,32,32,257,4.368924351,0.002165217753096049
clsQDEIM,5,0.999999,29,32,32,257,4.389931639,0.004703234939514175
clsSOPT,5,0.999999,29,32,32,262,4.416777276,0.002579342615639004
clsQDEIM,5,0.999999,29,32,32,262,4.580488846,0.005918248184813973
clsSOPT,5,0.999999,29,32,32,267,,
clsQDEIM,5,0.999999,29,32,32,267,4.608980135,0.006926387957081493
clsSOPT,5,0.999999,29,32,32,272,,
clsQDEIM,5,0.999999,29,32,32,272,4.61550103,0.004562699124807809
clsSOPT,5,0.999999,29,32,32,277,,
clsQDEIM,5,0.999999,29,32,32,277,4.670396585,0.0044995202539745
clsSOPT,5,0.999999,29,32,32,282,,
clsQDEIM,5,0.999999,29,32,32,282,4.795254528,0.006765797874669313
clsSOPT,6,1,34,38,37,42,1.671727798,0.02005940222479509
clsQDEIM,6,1,34,38,37,42,1.541665592,0.009039231478462825
clsSOPT,6,1,34,38,37,47,1.656597438,0.002704696874998467
clsQDEIM,6,1,34,38,37,47,1.615885775,0.007144614463489811
clsSOPT,6,1,34,38,37,52,1.780664397,0.00160376694739575
clsQDEIM,6,1,34,38,37,52,1.762411538,0.006376875170815609
clsSOPT,6,1,34,38,37,57,1.816950611,0.0003711757319370055
clsQDEIM,6,1,34,38,37,57,1.806973002,0.006943251428432514
clsSOPT,6,1,34,38,37,62,1.915515987,0.0004875223307443695
clsQDEIM,6,1,34,38,37,62,2.224939518,0.08089442119054881
clsSOPT,6,1,34,38,37,67,2.031292093,0.0006065109715756879
clsQDEIM,6,1,34,38,37,67,,
clsSOPT,6,1,34,38,37,72,2.133316352,0.001599657682706964
clsQDEIM,6,1,34,38,37,72,2.092694739,0.0009435624896200279
clsSOPT,6,1,34,38,37,77,2.251545312,0.0001620650962004524
clsQDEIM,6,1,34,38,37,77,2.136442898,0.002193642992961572
clsSOPT,6,1,34,38,37,82,2.325040283,0.0002391550762378501
clsQDEIM,6,1,34,38,37,82,2.190708943,0.001758120900246156
clsSOPT,6,1,34,38,37,87,2.351320714,0.0009723710934885298
clsQDEIM,6,1,34,38,37,87,2.237215513,0.001014979064648189
clsSOPT,6,1,34,38,37,92,2.577658159,0.0003392602975366882
clsQDEIM,6,1,34,38,37,92,2.343696293,0.001048738163973916
clsSOPT,6,1,34,38,37,97,2.651296134,0.0006835642507767185
clsQDEIM,6,1,34,38,37,97,2.406343968,0.0006015814350242157
clsSOPT,6,1,34,38,37,102,2.663377245,0.001779696999355872
clsQDEIM,6,1,34,38,37,102,2.546552718,0.001205063013241973
clsSOPT,6,1,34,38,37,107,2.695431383,0.001852405976009563
clsQDEIM,6,1,34,38,37,107,2.625809682,0.001169007026136989
clsSOPT,6,1,34,38,37,112,2.773175648,0.002895248942501139
clsQDEIM,6,1,34,38,37,112,2.710431443,0.001057755479935898
clsSOPT,6,1,34,38,37,117,2.841288034,0.001081482962389888
clsQDEIM,6,1,34,38,37,117,2.775548465,0.001293002563162631
clsSOPT,6,1,34,38,37,122,2.911225647,0.001115658216479482
clsQDEIM,6,1,34,38,37,122,2.793684884,0.00127589152937801
clsSOPT,6,1,34,38,37,127,2.959916378,0.001115658216479252
clsQDEIM,6,1,34,38,37,127,2.861069749,0.00113033104462804
clsSOPT,6,1,34,38,37,132,3.008053689,0.001115658216479479
clsQDEIM,6,1,34,38,37,132,2.907998944,0.000887786390940017
clsSOPT,6,1,34,38,37,137,3.03407089,0.001115658216479477
clsQDEIM,6,1,34,38,37,137,3.004171371,0.0009987236374177299
clsSOPT,6,1,34,38,37,142,3.117785391,0.001115658216479477
clsQDEIM,6,1,34,38,37,142,3.059787786,0.001622766805196342
clsSOPT,6,1,34,38,37,147,3.206572023,0.001115658216479706
clsQDEIM,6,1,34,38,37,147,3.146644255,0.001549077010953058
clsSOPT,6,1,34,38,37,152,3.299715473,0.001115658216479707
clsQDEIM,6,1,34,38,37,152,3.250015547,0.001700842001248889
clsSOPT,6,1,34,38,37,157,3.400350666,0.001115658216479491
clsQDEIM,6,1,34,38,37,157,3.329495259,0.003166254717731857
clsSOPT,6,1,34,38,37,162,3.45788011,0.001115658216479483
clsQDEIM,6,1,34,38,37,162,3.415817146,0.002972685152406851
clsSOPT,6,1,34,38,37,167,3.546472003,0.001115658216479481
clsQDEIM,6,1,34,38,37,167,3.468961653,0.002383182523090515
clsSOPT,6,1,34,38,37,172,3.584721066,0.001115658216479483
clsQDEIM,6,1,34,38,37,172,,
clsSOPT,6,1,34,38,37,177,3.662838692,0.001115658216479478
clsQDEIM,6,1,34,38,37,177,,
clsSOPT,6,1,34,38,37,182,3.736065588,0.001115658216479485
clsQDEIM,6,1,34,38,37,182,,
clsSOPT,6,1,34,38,37,187,3.783583465,0.001155666743318345
clsQDEIM,6,1,34,38,37,187,,
clsSOPT,6,1,34,38,37,192,3.880972304,0.0005110017251632091
clsQDEIM,6,1,34,38,37,192,,
clsSOPT,6,1,34,38,37,197,3.962403398,0.0003330240106733893
clsQDEIM,6,1,34,38,37,197,,
clsSOPT,6,1,34,38,37,202,4.015193008,0.001237157502139311
clsQDEIM,6,1,34,38,37,202,4.276412697,0.004076567693862727
clsSOPT,6,1,34,38,37,207,4.089847438,0.0004715602724244813
clsQDEIM,6,1,34,38,37,207,4.296011062,0.008136659057445506
clsSOPT,6,1,34,38,37,212,4.191560133,0.0001761343772674456
clsQDEIM,6,1,34,38,37,212,4.413768603999999,0.009444747267127886
clsSOPT,6,1,34,38,37,217,4.217205438,0.0006017206468230768
clsQDEIM,6,1,34,38,37,217,,
clsSOPT,6,1,34,38,37,222,4.321044364,0.0002666249669209777
clsQDEIM,6,1,34,38,37,222,,
clsSOPT,6,1,34,38,37,227,4.415397995,4.330461291990381e-05
clsQDEIM,6,1,34,38,37,227,,
clsSOPT,6,1,34,38,37,232,4.447932864,0.001070339219343384
clsQDEIM,6,1,34,38,37,232,,
clsSOPT,6,1,34,38,37,237,4.491535334,0.0008722977714729148
clsQDEIM,6,1,34,38,37,237,,
clsSOPT,6,1,34,38,37,242,4.567999112,0.001020102558248157
clsQDEIM,6,1,34,38,37,242,,
clsSOPT,6,1,34,38,37,247,4.697061425,0.001404712270894645
clsQDEIM,6,1,34,38,37,247,,
clsSOPT,6,1,34,38,37,252,4.749057897,0.001481313620424699
clsQDEIM,6,1,34,38,37,252,,
clsSOPT,6,1,34,38,37,257,4.764190002,0.001588790947652797
clsQDEIM,6,1,34,38,37,257,,
clsSOPT,6,1,34,38,37,262,4.848685697,0.001351481803221105
clsQDEIM,6,1,34,38,37,262,,
clsSOPT,6,1,34,38,37,267,4.882745751,0.0006002017641031568
clsQDEIM,6,1,34,38,37,267,,
clsSOPT,6,1,34,38,37,272,4.972294425,0.0005341824391165545
clsQDEIM,6,1,34,38,37,272,,
clsSOPT,6,1,34,38,37,277,5.014324275,0.0006032178375343006
clsQDEIM,6,1,34,38,37,277,,
clsSOPT,6,1,34,38,37,282,5.063040279,0.0003949414047163128
clsQDEIM,6,1,34,38,37,282,5.669328228,2.433886959750243
clsSOPT,6,1,34,38,37,287,5.080677809,0.0001755020409362636
clsQDEIM,6,1,34,38,37,287,5.274307959,1.413705162548045
