method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
clsSOPT,3,0.9999,19,21,21,211,3.228533994,7.901947255416414e-05
clsQDEIM,3,0.9999,19,21,21,211,3.515062383,9.983708737338854e-05
clsSOPT,3,0.9999,19,21,21,216,3.26368734,8.207502116109298e-05
clsQDEIM,3,0.9999,19,21,21,216,3.595735509,9.285479969219727e-05
clsSOPT,3,0.9999,19,21,21,221,3.30118134,0.0001067145212721704
clsQDEIM,3,0.9999,19,21,21,221,3.677050598,9.398018390482109e-05
clsSOPT,3,0.9999,19,21,21,226,3.390904928,0.0001467580519042164
clsQDEIM,3,0.9999,19,21,21,226,3.748673161,0.0001795208853534709
clsSOPT,3,0.9999,19,21,21,231,3.431410433,7.920151818080534e-05
clsQDEIM,3,0.9999,19,21,21,231,3.841578023,0.0001415906782441826
clsSOPT,3,0.9999,19,21,21,236,3.469542806,0.0001050483330544743
clsQDEIM,3,0.9999,19,21,21,236,3.933742929,0.0002086402942385414
clsSOPT,3,0.9999,19,21,21,241,3.531717748,0.000153116933321048
clsQDEIM,3,0.9999,19,21,21,241,4.005258635,0.0002756978066124613
clsSOPT,3,0.9999,19,21,21,246,3.575326219,0.0001117999570271983
clsQDEIM,3,0.9999,19,21,21,246,4.032839617,0.0002310931906155554
clsSOPT,3,0.9999,19,21,21,251,3.618390096,8.929215521247723e-05
clsQDEIM,3,0.9999,19,21,21,251,4.111514949,0.0002654528528923315
clsSOPT,3,0.9999,19,21,21,256,3.667643589,8.905063250740708e-05
clsQDEIM,3,0.9999,19,21,21,256,4.195527653,0.0002894113173906351
clsSOPT,3,0.9999,19,21,21,261,3.659869627,8.280400098133033e-05
clsQDEIM,3,0.9999,19,21,21,261,4.234330164,0.0002863557008082553
clsSOPT,3,0.9999,19,21,21,266,3.694023559,0.0001313306908860246
clsQDEIM,3,0.9999,19,21,21,266,4.255522827,0.0003028116225370704
clsSOPT,3,0.9999,19,21,21,271,3.737068401,0.0001295198214315992
clsQDEIM,3,0.9999,19,21,21,271,4.358298208,0.0003416918170845942
clsSOPT,4,0.99999,24,27,27,32,0.9696241839999999,0.001533551151069714
clsQDEIM,4,0.99999,24,27,27,32,0.952328872,0.01105373717602009
clsSOPT,4,0.99999,24,27,27,37,1.066337621,0.0001187870516491851
clsQDEIM,4,0.99999,24,27,27,37,1.049833498,0.00964227816232386
clsSOPT,4,0.99999,24,27,27,42,1.142486517,0.003362401775600205
clsQDEIM,4,0.99999,24,27,27,42,1.137945413,0.01137992803700077
clsSOPT,4,0.99999,24,27,27,47,1.241692184,0.003908217799159967
clsQDEIM,4,0.99999,24,27,27,47,1.215243991,0.007946310515312286
clsSOPT,4,0.99999,24,27,27,52,1.314901102,0.00204431610437937
clsQDEIM,4,0.99999,24,27,27,52,1.298638918,0.01009108796264588
clsSOPT,4,0.99999,24,27,27,57,1.42663825,0.002390780455022741
clsQDEIM,4,0.99999,24,27,27,57,1.403720224,0.009985673191898855
clsSOPT,4,0.99999,24,27,27,62,1.464392708,0.002721299421371047
clsQDEIM,4,0.99999,24,27,27,62,1.491022248,0.01020415578367915
clsSOPT,4,0.99999,24,27,27,67,1.591076842,0.003428103959566852
clsQDEIM,4,0.99999,24,27,27,67,1.558373092,0.009831788355242435
clsSOPT,4,0.99999,24,27,27,72,1.645104576,0.003190307955304748
clsQDEIM,4,0.99999,24,27,27,72,1.64611155,0.01026690324684395
clsSOPT,4,0.99999,24,27,27,77,1.752364803,0.0001507193605366931
clsQDEIM,4,0.99999,24,27,27,77,1.743070843,0.006898257882541083
clsSOPT,4,0.99999,24,27,27,82,1.805368864,0.0002263572967492134
clsQDEIM,4,0.99999,24,27,27,82,1.82021934,0.006282562629837695
clsSOPT,4,0.99999,24,27,27,87,1.863865681,0.000962377113955482
clsQDEIM,4,0.99999,24,27,27,87,1.923900167,0.006075997118148943
clsSOPT,4,0.99999,24,27,27,92,1.950790745,0.000786083259828102
clsQDEIM,4,0.99999,24,27,27,92,1.951844614,0.005752796056070376
clsSOPT,4,0.99999,24,27,27,97,2.034105959,0.0006312473474607989
clsQDEIM,4,0.99999,24,27,27,97,2.054620057,0.005588901366945731
clsSOPT,4,0.99999,24,27,27,102,2.08204322,0.001160431535032313
clsQDEIM,4,0.99999,24,27,27,102,2.15803098,0.006510397578107671
clsSOPT,4,0.99999,24,27,27,107,2.149152071,0.001111622288834775
clsQDEIM,4,0.99999,24,27,27,107,2.212006594,0.008229493411882578
clsSOPT,4,0.99999,24,27,27,112,2.220171214,0.001173763518314323
clsQDEIM,4,0.99999,24,27,27,112,2.290288053,0.008318103631705053
clsSOPT,4,0.99999,24,27,27,117,2.310692172,0.001523966028594402
clsQDEIM,4,0.99999,24,27,27,117,2.376761296,0.008252872781225808
clsSOPT,4,0.99999,24,27,27,122,2.416104721,0.001297969228768286
clsQDEIM,4,0.99999,24,27,27,122,2.440160976,0.008655215257317541
clsSOPT,4,0.99999,24,27,27,127,2.527294378,0.001297969228768404
clsQDEIM,4,0.99999,24,27,27,127,2.527592139,0.009329483568476744
clsSOPT,4,0.99999,24,27,27,132,2.55508422,0.001297969228767931
clsQDEIM,4,0.99999,24,27,27,132,2.600183497,0.009292811481776733
clsSOPT,4,0.99999,24,27,27,137,2.586250117,0.001297969228768412
clsQDEIM,4,0.99999,24,27,27,137,2.676152305,0.009365731425526701
clsSOPT,4,0.99999,24,27,27,142,2.641816799,0.00129796922876793
clsQDEIM,4,0.99999,24,27,27,142,2.751606748,0.009633692640457794
clsSOPT,4,0.99999,24,27,27,147,2.71346843,0.001297969228768177
clsQDEIM,4,0.99999,24,27,27,147,2.783550698,0.008295835860953969
clsSOPT,4,0.99999,24,27,27,152,2.784600527,0.001297969228768051
clsQDEIM,4,0.99999,24,27,27,152,2.879720063,0.00719514817512924
clsSOPT,4,0.99999,24,27,27,157,6.714948262,0.001297969228767935
clsQDEIM,4,0.99999,24,27,27,157,10.00832234,0.008133897200905928
clsSOPT,4,0.99999,24,27,27,162,2.984929285,0.001297969228768407
clsQDEIM,4,0.99999,24,27,27,162,4.436436989,0.008705897315841727
clsSOPT,4,0.99999,24,27,27,167,4.636750093,0.001297969228768405
clsQDEIM,4,0.99999,24,27,27,167,4.791985991,0.009425817645537717
clsSOPT,4,0.99999,24,27,27,172,3.380267853,0.001297969228768172
clsQDEIM,4,0.99999,24,27,27,172,3.154107158,0.00954859440413898
clsSOPT,4,0.99999,24,27,27,177,3.2051405,0.001297969228768403
clsQDEIM,4,0.99999,24,27,27,177,4.035166725,0.0101088683769368
clsSOPT,4,0.99999,24,27,27,182,4.598690221,0.001297969228767931
clsQDEIM,4,0.99999,24,27,27,182,3.314397303,0.01041515898975271
clsSOPT,4,0.99999,24,27,27,187,3.262364303,0.001218120862775884
clsQDEIM,4,0.99999,24,27,27,187,3.389709816,0.01103675292291138
clsSOPT,4,0.99999,24,27,27,192,3.313803943,0.001621561127208859
clsQDEIM,4,0.99999,24,27,27,192,3.45538805,0.01113640934017098
clsSOPT,4,0.99999,24,27,27,197,3.384627654,0.001170843295678844
clsQDEIM,4,0.99999,24,27,27,197,3.550760838,0.01017673872019207
clsSOPT,4,0.99999,24,27,27,202,3.460180225,0.0007688091938475487
clsQDEIM,4,0.99999,24,27,27,202,3.60836542,0.01034762680764117
clsSOPT,4,0.99999,24,27,27,207,3.50891498,0.0006417792068030486
clsQDEIM,4,0.99999,24,27,27,207,3.697659824,0.009138654588818499
clsSOPT,4,0.99999,24,27,27,212,3.565419109,0.002965774553268463
clsQDEIM,4,0.99999,24,27,27,212,3.751275175,0.0106650568095833
clsSOPT,4,0.99999,24,27,27,217,3.654522353,0.001743895538863165
clsQDEIM,4,0.99999,24,27,27,217,3.826367103,0.01091235328063673
clsSOPT,4,0.99999,24,27,27,222,3.695226094,0.001923605558357312
clsQDEIM,4,0.99999,24,27,27,222,3.879228303,0.004656236209724321
clsSOPT,4,0.99999,24,27,27,227,3.73504962,0.001362388614568844
clsQDEIM,4,0.99999,24,27,27,227,3.995629288,0.005430369847771814
clsSOPT,4,0.99999,24,27,27,232,3.806159301,0.001735212009952454
clsQDEIM,4,0.99999,24,27,27,232,4.051792749,0.006475363008490252
clsSOPT,4,0.99999,24,27,27,237,3.836341305,0.001382391160215601
clsQDEIM,4,0.99999,24,27,27,237,4.151803602,0.00652101003202982
clsSOPT,4,0.99999,24,27,27,242,3.905432067,0.001802115235757342
clsQDEIM,4,0.99999,24,27,27,242,4.198230331,0.007131917254579568
clsSOPT,4,0.99999,24,27,27,247,3.929346429,0.001884948535235605
clsQDEIM,4,0.99999,24,27,27,247,4.265410822,0.007304263211876736
clsSOPT,4,0.99999,24,27,27,252,3.984878918,0.002050771261692291
clsQDEIM,4,0.99999,24,27,27,252,4.275947242,0.008276655194343403
clsSOPT,4,0.99999,24,27,27,257,4.02048881,0.00188900497701774
clsQDEIM,4,0.99999,24,27,27,257,4.381303279,0.008489101252615617
clsSOPT,4,0.99999,24,27,27,262,4.083768442,0.001899984947463902
clsQDEIM,4,0.99999,24,27,27,262,4.467811301,0.009501858979170257
clsSOPT,4,0.99999,24,27,27,267,4.1461669,0.001750154111091144
clsQDEIM,4,0.99999,24,27,27,267,4.55440694,0.01047119157316766
clsSOPT,4,0.99999,24,27,27,272,4.19064745,0.001912129851570097
clsQDEIM,4,0.99999,24,27,27,272,4.619644728,0.01061147030154269
clsSOPT,4,0.99999,24,27,27,277,4.256026148,0.001199387186049794
clsQDEIM,4,0.99999,24,27,27,277,4.718328903,0.01054978771889516
clsSOPT,5,0.999999,29,32,32,37,,
clsQDEIM,5,0.999999,29,32,32,37,1.209215951,0.0009423118253181412
clsSOPT,5,0.999999,29,32,32,42,1.344638438,0.00285879232520696
clsQDEIM,5,0.999999,29,32,32,42,1.278464227,8.673147026401464e-05
clsSOPT,5,0.999999,29,32,32,47,1.408003997,0.001321144741758886
clsQDEIM,5,0.999999,29,32,32,47,,
clsSOPT,5,0.999999,29,32,32,52,1.511238023,0.0003488044937721272
clsQDEIM,5,0.999999,29,32,32,52,1.46439134,0.0004247920409329346
clsSOPT,5,0.999999,29,32,32,57,1.573028671,0.0009013040691739063
clsQDEIM,5,0.999999,29,32,32,57,,
clsSOPT,5,0.999999,29,32,32,62,1.686926026,0.001229957370550904
clsQDEIM,5,0.999999,29,32,32,62,,
clsSOPT,5,0.999999,29,32,32,67,,
clsQDEIM,5,0.999999,29,32,32,67,,
clsSOPT,5,0.999999,29,32,32,72,,
clsQDEIM,5,0.999999,29,32,32,72,,
clsSOPT,5,0.999999,29,32,32,77,,
clsQDEIM,5,0.999999,29,32,32,77,,
clsSOPT,5,0.999999,29,32,32,82,,
clsQDEIM,5,0.999999,29,32,32,82,,
clsSOPT,5,0.999999,29,32,32,87,2.150247249,0.0003083833948620675
clsQDEIM,5,0.999999,29,32,32,87,,
clsSOPT,5,0.999999,29,32,32,92,2.188760979,0.0006245789132595894
clsQDEIM,5,0.999999,29,32,32,92,2.118288009,0.04978945804758701
clsSOPT,5,0.999999,29,32,32,97,2.300175265,0.003027880585643334
clsQDEIM,5,0.999999,29,32,32,97,2.215123739,0.0153417186257249
clsSOPT,5,0.999999,29,32,32,102,2.414796057,0.001787884163531507
clsQDEIM,5,0.999999,29,32,32,102,2.264772672,0.01617853594461312
clsSOPT,5,0.999999,29,32,32,107,2.475539088,0.001462908536777313
clsQDEIM,5,0.999999,29,32,32,107,2.345011318,0.01718582704701169
clsSOPT,5,0.999999,29,32,32,112,2.823815185,0.004546481238984958
clsQDEIM,5,0.999999,29,32,32,112,2.480652162,0.0270648202072575
clsSOPT,5,0.999999,29,32,32,117,,
clsQDEIM,5,0.999999,29,32,32,117,2.529513143,0.01733801825610294
clsSOPT,5,0.999999,29,32,32,122,,
clsQDEIM,5,0.999999,29,32,32,122,2.713706019,0.009881381408898821
clsSOPT,5,0.999999,29,32,32,127,,
clsQDEIM,5,0.999999,29,32,32,127,2.791124983,0.03090588113234116
clsSOPT,5,0.999999,29,32,32,132,,
clsQDEIM,5,0.999999,29,32,32,132,,
clsSOPT,5,0.999999,29,32,32,137,,
clsQDEIM,5,0.999999,29,32,32,137,,
clsSOPT,5,0.999999,29,32,32,142,,
clsQDEIM,5,0.999999,29,32,32,142,3.012433032,0.02966087545507528
clsSOPT,5,0.999999,29,32,32,147,,
clsQDEIM,5,0.999999,29,32,32,147,3.086568213,0.02958380993794486
clsSOPT,5,0.999999,29,32,32,152,,
clsQDEIM,5,0.999999,29,32,32,152,3.181702325,0.02024885701024112
clsSOPT,5,0.999999,29,32,32,157,,
clsQDEIM,5,0.999999,29,32,32,157,3.171230772,0.01031640550427592
clsSOPT,5,0.999999,29,32,32,162,,
clsQDEIM,5,0.999999,29,32,32,162,3.358903793,0.05376253121441726
clsSOPT,5,0.999999,29,32,32,167,,
clsQDEIM,5,0.999999,29,32,32,167,3.44748658,0.02324979815198546
clsSOPT,5,0.999999,29,32,32,172,,
clsQDEIM,5,0.999999,29,32,32,172,3.46471254,0.01853442002115854
clsSOPT,5,0.999999,29,32,32,177,,
clsQDEIM,5,0.999999,29,32,32,177,3.588893309,0.01203021937343665
clsSOPT,5,0.999999,29,32,32,182,,
clsQDEIM,5,0.999999,29,32,32,182,3.649005458,0.01826367777592055
clsSOPT,5,0.999999,29,32,32,187,,
clsQDEIM,5,0.999999,29,32,32,187,3.720028293,0.007946901990160429
clsSOPT,5,0.999999,29,32,32,192,,
clsQDEIM,5,0.999999,29,32,32,192,3.795265753,0.008444953165543178
clsSOPT,5,0.999999,29,32,32,197,3.749378141,0.001050349316547735
clsQDEIM,5,0.999999,29,32,32,197,3.881093069,0.01313741323774162
clsSOPT,5,0.999999,29,32,32,202,3.761203579,0.001691025190136273
clsQDEIM,5,0.999999,29,32,32,202,3.97091734,0.01539752424003637
clsSOPT,5,0.999999,29,32,32,207,3.773522676,0.001283162933125236
clsQDEIM,5,0.999999,29,32,32,207,4.018435223,0.01157816696520982
clsSOPT,5,0.999999,29,32,32,212,3.875566129,0.001862280894911967
clsQDEIM,5,0.999999,29,32,32,212,4.078174047,0.01138491106389496
clsSOPT,5,0.999999,29,32,32,217,3.941305248,0.001896891192082058
clsQDEIM,5,0.999999,29,32,32,217,4.060837006,0.01019521644364534
clsSOPT,5,0.999999,29,32,32,222,4.007148609,0.007077677247985113
clsQDEIM,5,0.999999,29,32,32,222,4.120209344,0.008961222697928562
clsSOPT,5,0.999999,29,32,32,227,4.027692031,0.00657272345926534
clsQDEIM,5,0.999999,29,32,32,227,4.120501341,0.002354069016021999
clsSOPT,5,0.999999,29,32,32,232,4.08472753,0.002821687960583212
clsQDEIM,5,0.999999,29,32,32,232,4.173627554,0.002853543459032054
clsSOPT,5,0.999999,29,32,32,237,4.152542226,0.002684018194424188
clsQDEIM,5,0.999999,29,32,32,237,4.176105691,0.00369716840093988
clsSOPT,5,0.999999,29,32,32,242,4.189762381,0.001472765921303388
clsQDEIM,5,0.999999,29,32,32,242,4.256115365,0.004909140053422295
clsSOPT,5,0.999999,29,32,32,247,4.254662579,0.002620075620690084
clsQDEIM,5,0.999999,29,32,32,247,4.307530949,0.005155259769570812
clsSOPT,5,0.999999,29,32,32,252,4.32730656,0.002128420433331398
clsQDEIM,5,0.999999,29,32,32,252,4.346971669,0.005157160391809633
clsSOPT,5,0.999999,29,32,32,257,4.418678535,0.002165217753096049
clsQDEIM,5,0.999999,29,32,32,257,4.417764414,0.004703234939514175
clsSOPT,5,0.999999,29,32,32,262,4.410917074,0.002579342615639004
clsQDEIM,5,0.999999,29,32,32,262,4.620144339,0.005918248184813973
clsSOPT,5,0.999999,29,32,32,267,,
clsQDEIM,5,0.999999,29,32,32,267,4.629786128,0.006926387957081493
clsSOPT,5,0.999999,29,32,32,272,,
clsQDEIM,5,0.999999,29,32,32,272,4.612159628,0.004562699124807809
clsSOPT,5,0.999999,29,32,32,277,,
clsQDEIM,5,0.999999,29,32,32,277,4.684926423,0.0044995202539745
clsSOPT,5,0.999999,29,32,32,282,,
clsQDEIM,5,0.999999,29,32,32,282,4.791233657,0.006765797874669313
clsSOPT,6,1,34,38,37,42,1.675080239,0.02005940222479509
clsQDEIM,6,1,34,38,37,42,1.554647836,0.009039231478462825
clsSOPT,6,1,34,38,37,47,1.603883697,0.002704696874998467
clsQDEIM,6,1,34,38,37,47,1.621259664,0.007144614463489811
clsSOPT,6,1,34,38,37,52,1.785211971,0.00160376694739575
clsQDEIM,6,1,34,38,37,52,1.722793357,0.006376875170815609
clsSOPT,6,1,34,38,37,57,1.849791888,0.0003711757319370055
clsQDEIM,6,1,34,38,37,57,1.80112455,0.006943251428432514
clsSOPT,6,1,34,38,37,62,1.928842659,0.0004875223307443695
clsQDEIM,6,1,34,38,37,62,2.258731715,0.08089442119054881
clsSOPT,6,1,34,38,37,67,2.038312438,0.0006065109715756879
clsQDEIM,6,1,34,38,37,67,,
clsSOPT,6,1,34,38,37,72,2.134751888,0.001599657682706964
clsQDEIM,6,1,34,38,37,72,2.109723366,0.0009435624896200279
clsSOPT,6,1,34,38,37,77,2.279026007,0.0001620650962004524
clsQDEIM,6,1,34,38,37,77,2.127875489,0.002193642992961572
clsSOPT,6,1,34,38,37,82,2.343247676,0.0002391550762378501
clsQDEIM,6,1,34,38,37,82,2.206965127,0.001758120900246156
clsSOPT,6,1,34,38,37,87,2.358222416,0.0009723710934885298
clsQDEIM,6,1,34,38,37,87,2.247856951,0.001014979064648189
clsSOPT,6,1,34,38,37,92,2.574128265,0.0003392602975366882
clsQDEIM,6,1,34,38,37,92,2.361118735,0.001048738163973916
clsSOPT,6,1,34,38,37,97,2.66287637,0.0006835642507767185
clsQDEIM,6,1,34,38,37,97,2.412720726,0.0006015814350242157
clsSOPT,6,1,34,38,37,102,2.687808981,0.001779696999355872
clsQDEIM,6,1,34,38,37,102,2.550482204,0.001205063013241973
clsSOPT,6,1,34,38,37,107,2.710569605,0.001852405976009563
clsQDEIM,6,1,34,38,37,107,2.637322852,0.001169007026136989
clsSOPT,6,1,34,38,37,112,2.790270168,0.002895248942501139
clsQDEIM,6,1,34,38,37,112,2.722436044,0.001057755479935898
clsSOPT,6,1,34,38,37,117,2.860995148,0.001081482962389888
clsQDEIM,6,1,34,38,37,117,2.772000761,0.001293002563162631
clsSOPT,6,1,34,38,37,122,2.922769027,0.001115658216479482
clsQDEIM,6,1,34,38,37,122,2.817013432,0.00127589152937801
clsSOPT,6,1,34,38,37,127,2.987579715,0.001115658216479252
clsQDEIM,6,1,34,38,37,127,2.892644414,0.00113033104462804
clsSOPT,6,1,34,38,37,132,3.026611254,0.001115658216479479
clsQDEIM,6,1,34,38,37,132,2.924856984,0.000887786390940017
clsSOPT,6,1,34,38,37,137,3.064248069,0.001115658216479477
clsQDEIM,6,1,34,38,37,137,3.014346401,0.0009987236374177299
clsSOPT,6,1,34,38,37,142,3.151437898,0.001115658216479477
clsQDEIM,6,1,34,38,37,142,3.089917792,0.001622766805196342
clsSOPT,6,1,34,38,37,147,3.228965178,0.001115658216479706
clsQDEIM,6,1,34,38,37,147,3.166381167,0.001549077010953058
clsSOPT,6,1,34,38,37,152,3.316739615,0.001115658216479707
clsQDEIM,6,1,34,38,37,152,3.24832251,0.001700842001248889
clsSOPT,6,1,34,38,37,157,3.432579279,0.001115658216479491
clsQDEIM,6,1,34,38,37,157,3.329709441,0.003166254717731857
clsSOPT,6,1,34,38,37,162,3.486872518,0.001115658216479483
clsQDEIM,6,1,34,38,37,162,3.413567609,0.002972685152406851
clsSOPT,6,1,34,38,37,167,3.561288743,0.001115658216479481
clsQDEIM,6,1,34,38,37,167,3.499877529,0.002383182523090515
clsSOPT,6,1,34,38,37,172,3.608411015,0.001115658216479483
clsQDEIM,6,1,34,38,37,172,,
clsSOPT,6,1,34,38,37,177,3.674025221,0.001115658216479478
clsQDEIM,6,1,34,38,37,177,,
clsSOPT,6,1,34,38,37,182,3.770834846,0.001115658216479485
clsQDEIM,6,1,34,38,37,182,,
clsSOPT,6,1,34,38,37,187,3.827728232,0.001155666743318345
clsQDEIM,6,1,34,38,37,187,,
clsSOPT,6,1,34,38,37,192,3.923785017,0.0005110017251632091
clsQDEIM,6,1,34,38,37,192,,
clsSOPT,6,1,34,38,37,197,3.99389947,0.0003330240106733893
clsQDEIM,6,1,34,38,37,197,,
clsSOPT,6,1,34,38,37,202,4.05028576,0.001237157502139311
clsQDEIM,6,1,34,38,37,202,4.279525734,0.004076567693862727
clsSOPT,6,1,34,38,37,207,4.116894678,0.0004715602724244813
clsQDEIM,6,1,34,38,37,207,4.321615459,0.008136659057445506
clsSOPT,6,1,34,38,37,212,4.195442345,0.0001761343772674456
clsQDEIM,6,1,34,38,37,212,4.466794625,0.009444747267127886
clsSOPT,6,1,34,38,37,217,4.23665261,0.0006017206468230768
clsQDEIM,6,1,34,38,37,217,,
clsSOPT,6,1,34,38,37,222,4.350694752,0.0002666249669209777
clsQDEIM,6,1,34,38,37,222,,
clsSOPT,6,1,34,38,37,227,4.433973704,4.330461291990381e-05
clsQDEIM,6,1,34,38,37,227,,
clsSOPT,6,1,34,38,37,232,4.47456912,0.001070339219343384
clsQDEIM,6,1,34,38,37,232,,
clsSOPT,6,1,34,38,37,237,4.54176054,0.0008722977714729148
clsQDEIM,6,1,34,38,37,237,,
clsSOPT,6,1,34,38,37,242,4.585710456,0.001020102558248157
clsQDEIM,6,1,34,38,37,242,,
clsSOPT,6,1,34,38,37,247,4.706178579,0.001404712270894645
clsQDEIM,6,1,34,38,37,247,,
clsSOPT,6,1,34,38,37,252,4.753234884,0.001481313620424699
clsQDEIM,6,1,34,38,37,252,,
clsSOPT,6,1,34,38,37,257,4.783467938,0.001588790947652797
clsQDEIM,6,1,34,38,37,257,,
clsSOPT,6,1,34,38,37,262,4.878315326,0.001351481803221105
clsQDEIM,6,1,34,38,37,262,,
clsSOPT,6,1,34,38,37,267,4.914909343,0.0006002017641031568
clsQDEIM,6,1,34,38,37,267,,
clsSOPT,6,1,34,38,37,272,5.020372554,0.0005341824391165545
clsQDEIM,6,1,34,38,37,272,,
clsSOPT,6,1,34,38,37,277,5.027812237,0.0006032178375343006
clsQDEIM,6,1,34,38,37,277,,
clsSOPT,6,1,34,38,37,282,5.085279656,0.0003949414047163128
clsQDEIM,6,1,34,38,37,282,5.6597824,2.433886959750243
clsSOPT,6,1,34,38,37,287,5.100260155,0.0001755020409362636
clsQDEIM,6,1,34,38,37,287,5.306609315,1.413705162548045
