method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
clsQDEIM,5,0.999999,29,32,32,167,3.285767668,0.004302746524133972
SOPT,5,0.999999,29,32,32,172,3.556591144,0.0007012041068082857
clsSOPT,5,0.999999,29,32,32,172,3.439774975,0.0003248310357159766
QDEIM,5,0.999999,29,32,32,172,,
clsQDEIM,5,0.999999,29,32,32,172,3.348871961,0.004349034663636677
SOPT,5,0.999999,29,32,32,177,3.622860986,0.0006555098911139334
clsSOPT,5,0.999999,29,32,32,177,3.531312157,0.0002257386410354547
QDEIM,5,0.999999,29,32,32,177,,
clsQDEIM,5,0.999999,29,32,32,177,3.380434691,0.004405035474971336
SOPT,5,0.999999,29,32,32,182,3.686925275,0.0004734959928855609
clsSOPT,5,0.999999,29,32,32,182,3.629833799,0.000277168564743643
QDEIM,5,0.999999,29,32,32,182,,
clsQDEIM,5,0.999999,29,32,32,182,3.477996926,0.00449247186612711
SOPT,5,0.999999,29,32,32,187,3.76655983,0.0007266448268307941
clsSOPT,5,0.999999,29,32,32,187,3.681787111,0.0003540115760482326
QDEIM,5,0.999999,29,32,32,187,,
clsQDEIM,5,0.999999,29,32,32,187,3.470182297,0.004476104948723454
SOPT,5,0.999999,29,32,32,192,3.815254639,0.0006861101370804761
clsSOPT,5,0.999999,29,32,32,192,3.789059164,0.000434157468374076
QDEIM,5,0.999999,29,32,32,192,,
clsQDEIM,5,0.999999,29,32,32,192,3.54113217,0.00459014320327181
SOPT,5,0.999999,29,32,32,197,3.886239282,0.0005754058049950283
clsSOPT,5,0.999999,29,32,32,197,3.859427877,0.0002026698527584879
QDEIM,5,0.999999,29,32,32,197,,
clsQDEIM,5,0.999999,29,32,32,197,3.55895374,0.004578650813173042
SOPT,5,0.999999,29,32,32,202,4.011557472,0.0005329128857909675
clsSOPT,5,0.999999,29,32,32,202,3.93268591,0.00037117941093768
QDEIM,5,0.999999,29,32,32,202,,
clsQDEIM,5,0.999999,29,32,32,202,3.651467726,0.004637081118795664
SOPT,5,0.999999,29,32,32,207,4.047919895,0.0006123520941037402
clsSOPT,5,0.999999,29,32,32,207,3.995387647,0.0004046161489775657
QDEIM,5,0.999999,29,32,32,207,,
clsQDEIM,5,0.999999,29,32,32,207,3.705425407,0.005288272135761525
SOPT,5,0.999999,29,32,32,212,4.254958393,0.0007158826547283771
clsSOPT,5,0.999999,29,32,32,212,4.085402356,0.0005365327612525214
QDEIM,5,0.999999,29,32,32,212,,
clsQDEIM,5,0.999999,29,32,32,212,3.749124915,0.005329870199416826
SOPT,5,0.999999,29,32,32,217,4.173944786,0.0007159274477717463
clsSOPT,5,0.999999,29,32,32,217,4.17593523,0.0005788517785513069
QDEIM,5,0.999999,29,32,32,217,,
clsQDEIM,5,0.999999,29,32,32,217,3.815640579,0.004844353345227005
SOPT,5,0.999999,29,32,32,222,4.339853102,0.0008639830969915871
clsSOPT,5,0.999999,29,32,32,222,4.228938948,0.0004746687191444737
QDEIM,5,0.999999,29,32,32,222,,
clsQDEIM,5,0.999999,29,32,32,222,3.881152355,0.004802579729624659
SOPT,5,0.999999,29,32,32,227,4.33262283,0.0009024924823104018
clsSOPT,5,0.999999,29,32,32,227,4.317444582,0.0004157462330309925
QDEIM,5,0.999999,29,32,32,227,,
clsQDEIM,5,0.999999,29,32,32,227,3.962282845,0.004714579820906912
SOPT,5,0.999999,29,32,32,232,,
clsSOPT,5,0.999999,29,32,32,232,4.386363532,0.00050888978304558
QDEIM,5,0.999999,29,32,32,232,,
clsQDEIM,5,0.999999,29,32,32,232,3.954836006,0.00479630248741723
SOPT,5,0.999999,29,32,32,237,,
clsSOPT,5,0.999999,29,32,32,237,4.446418623,0.0005914168875439601
QDEIM,5,0.999999,29,32,32,237,,
clsQDEIM,5,0.999999,29,32,32,237,4.00598677,0.005667773657311575
SOPT,5,0.999999,29,32,32,242,,
clsSOPT,5,0.999999,29,32,32,242,4.526854837,0.0007691361529330015
QDEIM,5,0.999999,29,32,32,242,,
clsQDEIM,5,0.999999,29,32,32,242,4.086270661,0.00609502752498518
SOPT,5,0.999999,29,32,32,247,,
clsSOPT,5,0.999999,29,32,32,247,4.567023638,0.0007730121099435703
QDEIM,5,0.999999,29,32,32,247,,
clsQDEIM,5,0.999999,29,32,32,247,4.535304379,0.006091436576615133
SOPT,5,0.999999,29,32,32,252,,
clsSOPT,5,0.999999,29,32,32,252,4.641503226,0.000827063016066847
QDEIM,5,0.999999,29,32,32,252,,
clsQDEIM,5,0.999999,29,32,32,252,4.228836922,0.006103297336994573
SOPT,5,0.999999,29,32,32,257,,
clsSOPT,5,0.999999,29,32,32,257,4.699490132,0.0005426815434165339
QDEIM,5,0.999999,29,32,32,257,,
clsQDEIM,5,0.999999,29,32,32,257,4.262467047,0.006502888389421809
SOPT,5,0.999999,29,32,32,262,,
clsSOPT,5,0.999999,29,32,32,262,4.809562033,0.0004867720017979534
QDEIM,5,0.999999,29,32,32,262,,
clsQDEIM,5,0.999999,29,32,32,262,4.340958397,0.005797308246986547
SOPT,5,0.999999,29,32,32,267,,
clsSOPT,5,0.999999,29,32,32,267,4.879998935,0.0005111390620261249
QDEIM,5,0.999999,29,32,32,267,,
clsQDEIM,5,0.999999,29,32,32,267,4.342795388,0.006033327793466091
SOPT,5,0.999999,29,32,32,272,,
clsSOPT,5,0.999999,29,32,32,272,4.930071272,0.000455075322935042
QDEIM,5,0.999999,29,32,32,272,,
clsQDEIM,5,0.999999,29,32,32,272,4.637628101,0.006166658829044195
SOPT,5,0.999999,29,32,32,277,,
clsSOPT,5,0.999999,29,32,32,277,5.804611798,0.0005377824012009989
QDEIM,5,0.999999,29,32,32,277,,
clsQDEIM,5,0.999999,29,32,32,277,4.528466265,0.007117025666860418
SOPT,5,0.999999,29,32,32,282,,
clsSOPT,5,0.999999,29,32,32,282,5.064831015,0.0007770023586978465
QDEIM,5,0.999999,29,32,32,282,5.891926977,0.8195228165385227
clsQDEIM,5,0.999999,29,32,32,282,4.499445593,0.006429436292672315
SOPT,6,1,34,38,37,42,1.555380039,0.00485586891654028
clsSOPT,6,1,34,38,37,42,,
QDEIM,6,1,34,38,37,42,,
clsQDEIM,6,1,34,38,37,42,1.53987078,0.0001543671124986147
SOPT,6,1,34,38,37,47,1.629555854,0.001187247325334467
clsSOPT,6,1,34,38,37,47,1.688841925,0.0005490495012869233
QDEIM,6,1,34,38,37,47,,
clsQDEIM,6,1,34,38,37,47,1.644594134,0.000702958992639416
SOPT,6,1,34,38,37,52,1.76176554,0.0005040159927698327
clsSOPT,6,1,34,38,37,52,1.920338499,0.0006986545147685325
QDEIM,6,1,34,38,37,52,1.899343905,0.003814723306890174
clsQDEIM,6,1,34,38,37,52,1.766638897,0.001163525632692401
SOPT,6,1,34,38,37,57,1.834701607,0.001680835368867409
clsSOPT,6,1,34,38,37,57,2.073085832,0.002702082930752332
QDEIM,6,1,34,38,37,57,2.034284771,0.005392183793806148
clsQDEIM,6,1,34,38,37,57,1.847550124,0.0002411335338321743
SOPT,6,1,34,38,37,62,1.914841244,0.001834727165066818
clsSOPT,6,1,34,38,37,62,2.063861855,0.0062751632689429
QDEIM,6,1,34,38,37,62,2.598092327,1.201018815918825
clsQDEIM,6,1,34,38,37,62,1.950065968,0.003365573261136479
SOPT,6,1,34,38,37,67,2.229358306,0.002014221837034479
clsSOPT,6,1,34,38,37,67,2.59298357,0.05061471479583175
QDEIM,6,1,34,38,37,67,2.190023983,0.00736802525522744
clsQDEIM,6,1,34,38,37,67,2.101486982,0.005677920848073151
SOPT,6,1,34,38,37,72,3.170744973,0.001684622803096545
clsSOPT,6,1,34,38,37,72,2.820762601,0.0001569861128426729
QDEIM,6,1,34,38,37,72,2.078676751,0.003214230342915598
clsQDEIM,6,1,34,38,37,72,2.201061878,0.002258279984741381
SOPT,6,1,34,38,37,77,2.16532335,0.002823232944941652
clsSOPT,6,1,34,38,37,77,2.200558087,0.0004924778356358543
QDEIM,6,1,34,38,37,77,2.714990223,0.004474258642406261
clsQDEIM,6,1,34,38,37,77,3.838953749,0.002576250643971612
SOPT,6,1,34,38,37,82,4.361324711,0.002589133258252102
clsSOPT,6,1,34,38,37,82,3.545566864,0.000128061627000725
QDEIM,6,1,34,38,37,82,2.272489514,0.002296212193466505
clsQDEIM,6,1,34,38,37,82,2.430664566,0.002718625088722408
SOPT,6,1,34,38,37,87,2.319389061,0.003081212544897985
clsSOPT,6,1,34,38,37,87,2.342208944,0.0007956564319499593
QDEIM,6,1,34,38,37,87,2.357493264,0.002451442862176359
clsQDEIM,6,1,34,38,37,87,,
SOPT,6,1,34,38,37,92,2.431628143,0.004241885959135295
clsSOPT,6,1,34,38,37,92,2.443159326,0.0007279870947296525
QDEIM,6,1,34,38,37,92,2.432808279,0.003263382549543211
clsQDEIM,6,1,34,38,37,92,,
SOPT,6,1,34,38,37,97,2.479219933,0.004606407047927037
clsSOPT,6,1,34,38,37,97,2.507263635,0.0007792681431750336
QDEIM,6,1,34,38,37,97,2.495983646,0.003289051283704935
clsQDEIM,6,1,34,38,37,97,2.650995689,0.001656187103198096
SOPT,6,1,34,38,37,102,2.571926544,0.004665490355080818
clsSOPT,6,1,34,38,37,102,2.588617943,0.001424350967311394
QDEIM,6,1,34,38,37,102,2.578087512,0.00324165807312642
clsQDEIM,6,1,34,38,37,102,2.953969444,0.000611871374738717
SOPT,6,1,34,38,37,107,2.648380931,0.003234839447183575
clsSOPT,6,1,34,38,37,107,2.743805147,0.002909170608794166
QDEIM,6,1,34,38,37,107,2.66070086,0.00311531120169192
clsQDEIM,6,1,34,38,37,107,2.830570569,0.0002747458564470948
SOPT,6,1,34,38,37,112,2.728091429,0.003148130519503098
clsSOPT,6,1,34,38,37,112,2.833191786,0.003644724046397061
QDEIM,6,1,34,38,37,112,2.728727881,0.003171021355469642
clsQDEIM,6,1,34,38,37,112,2.838841756,0.000337906359909853
SOPT,6,1,34,38,37,117,2.804308612,0.002559841938664136
clsSOPT,6,1,34,38,37,117,3.321373644,0.2545638993084272
QDEIM,6,1,34,38,37,117,2.842411262,0.002198941758747997
clsQDEIM,6,1,34,38,37,117,2.910980243,0.0005932663206119956
SOPT,6,1,34,38,37,122,2.913027829,0.002514364392516772
clsSOPT,6,1,34,38,37,122,,
QDEIM,6,1,34,38,37,122,4.222591386,0.002579195888506978
clsQDEIM,6,1,34,38,37,122,2.995247978,0.0003682639911259975
SOPT,6,1,34,38,37,127,2.975029635,0.001745676756321262
clsSOPT,6,1,34,38,37,127,,
QDEIM,6,1,34,38,37,127,2.986306288,0.003083952801304017
clsQDEIM,6,1,34,38,37,127,3.078673888,0.0003174557295964698
SOPT,6,1,34,38,37,132,3.046796744,0.001734143552049742
clsSOPT,6,1,34,38,37,132,,
QDEIM,6,1,34,38,37,132,3.068684291,0.003235953250442231
clsQDEIM,6,1,34,38,37,132,3.12936528,0.000647295364634825
SOPT,6,1,34,38,37,137,3.134479574,0.002357439758960531
clsSOPT,6,1,34,38,37,137,,
QDEIM,6,1,34,38,37,137,3.132953971,0.003190336006947861
clsQDEIM,6,1,34,38,37,137,3.223273305,0.001657194580576817
SOPT,6,1,34,38,37,142,3.196660547,0.002469413291515375
clsSOPT,6,1,34,38,37,142,,
QDEIM,6,1,34,38,37,142,3.167785525,0.003221109589799518
clsQDEIM,6,1,34,38,37,142,3.339335931,0.00200865987481001
SOPT,6,1,34,38,37,147,3.300312561,0.003152399703397633
clsSOPT,6,1,34,38,37,147,,
QDEIM,6,1,34,38,37,147,3.281971078,0.00229300254837666
clsQDEIM,6,1,34,38,37,147,3.39913008,0.001857037838303161
SOPT,6,1,34,38,37,152,3.32193649,0.003115493606875207
clsSOPT,6,1,34,38,37,152,3.705107129,0.002612690502198206
QDEIM,6,1,34,38,37,152,3.944559593,0.002523632764666867
clsQDEIM,6,1,34,38,37,152,3.516408758,0.001303234436689954
SOPT,6,1,34,38,37,157,3.439932698,0.003497236776200888
clsSOPT,6,1,34,38,37,157,3.605413053,0.003439745613249455
QDEIM,6,1,34,38,37,157,3.475051965,0.002494825313338018
clsQDEIM,6,1,34,38,37,157,3.558497442,0.001821998930864509
SOPT,6,1,34,38,37,162,3.534801414,0.00391969287124229
clsSOPT,6,1,34,38,37,162,3.751981689,0.002912812849524103
QDEIM,6,1,34,38,37,162,3.499219006,0.002476185557622563
clsQDEIM,6,1,34,38,37,162,3.665055964,0.001613291847774362
SOPT,6,1,34,38,37,167,3.540453426,0.003454902896455684
clsSOPT,6,1,34,38,37,167,3.690518203,0.00167123737268097
QDEIM,6,1,34,38,37,167,3.529183803,0.003015089702729363
clsQDEIM,6,1,34,38,37,167,3.74776311,0.001807698910623827
SOPT,6,1,34,38,37,172,3.748274281,0.004604649189120479
clsSOPT,6,1,34,38,37,172,3.870365539,0.001815318217796879
QDEIM,6,1,34,38,37,172,3.589955718,0.003470084545908333
clsQDEIM,6,1,34,38,37,172,3.849053202,0.001789561709884268
SOPT,6,1,34,38,37,177,3.663488443,0.003515262784836421
clsSOPT,6,1,34,38,37,177,4.026212217,0.000987231114852552
QDEIM,6,1,34,38,37,177,3.640549193,0.00388819244219913
clsQDEIM,6,1,34,38,37,177,3.911697099,0.002077620303696659
SOPT,6,1,34,38,37,182,3.739812979,0.003395387240259671
clsSOPT,6,1,34,38,37,182,3.961024068,0.00139265301518468
QDEIM,6,1,34,38,37,182,3.756744886,0.002841957491133295
clsQDEIM,6,1,34,38,37,182,4.017118975,0.003000336018341017
SOPT,6,1,34,38,37,187,3.782529386,0.003466128473842965
clsSOPT,6,1,34,38,37,187,,
QDEIM,6,1,34,38,37,187,3.829705571,0.00139268266173705
clsQDEIM,6,1,34,38,37,187,4.074141295,0.003095484670143238
SOPT,6,1,34,38,37,192,3.930309752,0.003857819932666492
clsSOPT,6,1,34,38,37,192,,
QDEIM,6,1,34,38,37,192,3.852817201,0.0007502127221495325
clsQDEIM,6,1,34,38,37,192,5.194933058,0.003089478160097967
SOPT,6,1,34,38,37,197,3.957373316,0.003768460626693229
clsSOPT,6,1,34,38,37,197,,
QDEIM,6,1,34,38,37,197,3.952441334,0.0008532953963535803
clsQDEIM,6,1,34,38,37,197,4.241732208,0.003077887609998113
SOPT,6,1,34,38,37,202,4.060743763,0.002476540177441972
clsSOPT,6,1,34,38,37,202,,
QDEIM,6,1,34,38,37,202,4.159393243,0.0003328621407860816
clsQDEIM,6,1,34,38,37,202,6.944135845,0.003291975136624718
SOPT,6,1,34,38,37,207,4.12036263,0.002269681961195312
clsSOPT,6,1,34,38,37,207,,
QDEIM,6,1,34,38,37,207,4.420947222,0.000567653827047425
clsQDEIM,6,1,34,38,37,207,4.393706786,0.002990378200435165
SOPT,6,1,34,38,37,212,4.197326558,0.002264423414014536
clsSOPT,6,1,34,38,37,212,,
QDEIM,6,1,34,38,37,212,4.096684967,0.0005624937048526381
clsQDEIM,6,1,34,38,37,212,4.511360184,0.003819117076667399
SOPT,6,1,34,38,37,217,4.259159636,0.002234549983948838
clsSOPT,6,1,34,38,37,217,4.570490709,0.0002858558363343298
QDEIM,6,1,34,38,37,217,4.172309641,0.000645418145117684
clsQDEIM,6,1,34,38,37,217,4.606692145,0.00457260577340289
SOPT,6,1,34,38,37,222,4.311770309,0.002276603322388841
clsSOPT,6,1,34,38,37,222,4.617002954,0.001181833910317556
QDEIM,6,1,34,38,37,222,4.199321025,0.0007281018457574283
clsQDEIM,6,1,34,38,37,222,4.747497588,0.004194518009566435
SOPT,6,1,34,38,37,227,4.369091592,0.002034314936523938
clsSOPT,6,1,34,38,37,227,4.620513041,0.001138665732566647
QDEIM,6,1,34,38,37,227,4.250419232,0.001997414407675999
clsQDEIM,6,1,34,38,37,227,4.91422176,0.004152625656838871
SOPT,6,1,34,38,37,232,4.46299251,0.001751889631802209
clsSOPT,6,1,34,38,37,232,4.7145341,0.001288345958547525
QDEIM,6,1,34,38,37,232,4.282217228,0.002467654604606589
clsQDEIM,6,1,34,38,37,232,5.044458246,0.00289233950729983
SOPT,6,1,34,38,37,237,4.546443496,0.001426306207762765
clsSOPT,6,1,34,38,37,237,4.750886258,0.001389070049176901
QDEIM,6,1,34,38,37,237,4.939788637,0.002075202657534527
clsQDEIM,6,1,34,38,37,237,5.155755288,0.008282690300738705
SOPT,6,1,34,38,37,242,4.619318509,0.001067284204869576
clsSOPT,6,1,34,38,37,242,4.843601767,0.00207894287293353
QDEIM,6,1,34,38,37,242,4.425518834,0.002398487867066207
clsQDEIM,6,1,34,38,37,242,5.888608155,0.001834744718912744
SOPT,6,1,34,38,37,247,5.69495177,0.001019931144064845
clsSOPT,6,1,34,38,37,247,4.886198327,0.001540912904290183
QDEIM,6,1,34,38,37,247,4.528313056,0.002677775036669737
clsQDEIM,6,1,34,38,37,247,,
SOPT,6,1,34,38,37,252,4.832371297,0.001019931144064842
clsSOPT,6,1,34,38,37,252,5.059279226,0.0009296521123352948
QDEIM,6,1,34,38,37,252,5.4492546,0.002936747909390114
clsQDEIM,6,1,34,38,37,252,5.19879696,0.0009811878343949851
SOPT,6,1,34,38,37,257,4.951554684,0.001019931144064854
clsSOPT,6,1,34,38,37,257,4.989131361,0.00163951675490282
QDEIM,6,1,34,38,37,257,4.698776521,0.002616928367348492
clsQDEIM,6,1,34,38,37,257,5.236398184,0.003120641093385719
SOPT,6,1,34,38,37,262,5.074457762,0.001019931144064848
clsSOPT,6,1,34,38,37,262,5.946945311,0.001673473367372604
QDEIM,6,1,34,38,37,262,4.794773914,0.002768541238518736
clsQDEIM,6,1,34,38,37,262,5.520467214,0.003253566482181633
SOPT,6,1,34,38,37,267,5.121167488,0.00101993114406462
clsSOPT,6,1,34,38,37,267,5.164582374,0.001613530969380003
QDEIM,6,1,34,38,37,267,4.809600377,0.002790197864483346
clsQDEIM,6,1,34,38,37,267,5.441363514,0.002657747221244995
SOPT,6,1,34,38,37,272,5.111225758,0.001019931144064737
clsSOPT,6,1,34,38,37,272,5.162418751,0.00102191027195261
QDEIM,6,1,34,38,37,272,5.730627983,0.002811063805363976
clsQDEIM,6,1,34,38,37,272,,
SOPT,6,1,34,38,37,277,5.161736741,0.001019931144064618
clsSOPT,6,1,34,38,37,277,5.236732348,0.001284152443526201
QDEIM,6,1,34,38,37,277,4.933404659,0.002817153961969599
clsQDEIM,6,1,34,38,37,277,5.459533253,0.01912206519928029
SOPT,6,1,34,38,37,282,5.238051441,0.001019931144064621
clsSOPT,6,1,34,38,37,282,5.184711556,0.001281918532413827
QDEIM,6,1,34,38,37,282,5.020476993,0.002603480927352424
clsQDEIM,6,1,34,38,37,282,,
SOPT,6,1,34,38,37,287,5.31564391,0.001019931144064849
clsSOPT,6,1,34,38,37,287,5.426333757,0.0006533322647359208
QDEIM,6,1,34,38,37,287,5.105191999,0.00263173505103012
clsQDEIM,6,1,34,38,37,287,,
