p,method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
0.2,clsthSOPT,0,0.9,4,6,6,10,0.237574799,0.01729059301981257
0.2,thSOPT,0,0.9,4,6,6,10,0.245261667,0.01754262406593037
1,QDEIM,0,0.9,4,6,6,10,0.247774997,0.0178454955478101
0.2,clsthQDEIM,0,0.9,4,6,6,10,0.255034216,0.01773189303524881
0.2,thQDEIM,0,0.9,4,6,6,10,0.249934489,0.01784549554781015
,SOPT,0,0.9,4,6,6,12,0.271794438,0.01766078375844791
0.2,clsthSOPT,0,0.9,4,6,6,12,0.268869525,0.01746146710743862
0.2,thSOPT,0,0.9,4,6,6,12,0.270513654,0.01766078375844785
1,QDEIM,0,0.9,4,6,6,12,0.281539656,0.01765553128021813
0.2,clsthQDEIM,0,0.9,4,6,6,12,0.260209973,0.01766473233134844
0.2,thQDEIM,0,0.9,4,6,6,12,0.27361359,0.01765553128021812
,SOPT,0,0.9,4,6,6,14,0.303736829,0.01763531560313964
0.2,clsthSOPT,0,0.9,4,6,6,14,0.301887763,0.01752241335208734
0.2,thSOPT,0,0.9,4,6,6,14,0.304531608,0.01763531560313961
1,QDEIM,0,0.9,4,6,6,14,0.313995424,0.01752358595318841
0.2,clsthQDEIM,0,0.9,4,6,6,14,0.291467157,0.01767539606932454
0.2,thQDEIM,0,0.9,4,6,6,14,0.303211857,0.01752358595318838
,SOPT,0,0.9,4,6,6,16,0.335151495,0.01775373648857074
0.2,clsthSOPT,0,0.9,4,6,6,16,0.328022078,0.01748573304672298
0.2,thSOPT,0,0.9,4,6,6,16,0.3324260689999999,0.0177537364885707
1,QDEIM,0,0.9,4,6,6,16,0.338877295,0.01745485136463807
0.2,clsthQDEIM,0,0.9,4,6,6,16,0.318742774,0.01763885183558234
0.2,thQDEIM,0,0.9,4,6,6,16,0.3290825549999999,0.01745485136463804
,SOPT,0,0.9,4,6,6,18,0.3688504039999999,0.01776475815402262
0.2,clsthSOPT,0,0.9,4,6,6,18,0.355359751,0.01753555573028703
0.2,thSOPT,0,0.9,4,6,6,18,0.3687257960000001,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,18,0.363896446,0.01735252946208791
0.2,clsthQDEIM,0,0.9,4,6,6,18,0.349797796,0.01772016376173521
0.2,thQDEIM,0,0.9,4,6,6,18,0.362808305,0.01735252946208791
,SOPT,0,0.9,4,6,6,20,0.400461656,0.01776475815402264
0.2,clsthSOPT,0,0.9,4,6,6,20,0.380190214,0.01751016993152866
0.2,thSOPT,0,0.9,4,6,6,20,0.386133357,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,20,0.3942718559999999,0.01742841346851322
0.2,clsthQDEIM,0,0.9,4,6,6,20,0.379998791,0.01777118231278599
0.2,thQDEIM,0,0.9,4,6,6,20,0.392257837,0.01742841346851333
,SOPT,0,0.9,4,6,6,22,0.419172754,0.01776475815402262
0.2,clsthSOPT,0,0.9,4,6,6,22,0.409199247,0.01749813009509146
0.2,thSOPT,0,0.9,4,6,6,22,0.393397612,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,22,0.419149978,0.01744917996574899
0.2,clsthQDEIM,0,0.9,4,6,6,22,0.4113380059999999,0.01778898492696296
0.2,thQDEIM,0,0.9,4,6,6,22,0.417128073,0.01744917996574899
,SOPT,0,0.9,4,6,6,24,0.450950714,0.01776475815402265
0.2,clsthSOPT,0,0.9,4,6,6,24,0.427495381,0.01750910430633703
0.2,thSOPT,0,0.9,4,6,6,24,0.401727902,0.01776475815402261
1,QDEIM,0,0.9,4,6,6,24,0.502540562,0.01743475177744541
0.2,clsthQDEIM,0,0.9,4,6,6,24,0.437683819,0.01781110195632494
0.2,thQDEIM,0,0.9,4,6,6,24,0.4505781720000001,0.01743475177744542
,SOPT,0,0.9,4,6,6,26,0.4716566249999999,0.01776475815402264
0.2,clsthSOPT,0,0.9,4,6,6,26,0.475714072,0.01756831183020146
0.2,thSOPT,0,0.9,4,6,6,26,0.420565427,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,26,0.482893876,0.01742539801274641
0.2,clsthQDEIM,0,0.9,4,6,6,26,0.466735219,0.01782584237836823
0.2,thQDEIM,0,0.9,4,6,6,26,0.481989096,0.01742539801274634
,SOPT,0,0.9,4,6,6,28,0.491602876,0.01776475815402263
0.2,clsthSOPT,0,0.9,4,6,6,28,0.466115261,0.01757918907306933
0.2,thSOPT,0,0.9,4,6,6,28,0.4271936749999999,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,28,0.514684864,0.01741884207689486
0.2,clsthQDEIM,0,0.9,4,6,6,28,0.4917734560000001,0.0177337506822437
0.2,thQDEIM,0,0.9,4,6,6,28,0.515168195,0.01741884207689487
,SOPT,0,0.9,4,6,6,30,0.524583086,0.01776475815402265
0.2,clsthSOPT,0,0.9,4,6,6,30,0.492406933,0.01754479476346568
0.2,thSOPT,0,0.9,4,6,6,30,0.435084513,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,30,0.548046185,0.01741399201298576
0.2,clsthQDEIM,0,0.9,4,6,6,30,0.522163697,0.0176688937645959
0.2,thQDEIM,0,0.9,4,6,6,30,0.57279371,0.01742149701264189
,SOPT,0,0.9,4,6,6,32,0.5484579970000001,0.01776475815402265
0.2,clsthSOPT,0,0.9,4,6,6,32,0.523106018,0.0175748510898977
0.2,thSOPT,0,0.9,4,6,6,32,0.4442631419999999,0.01776475815402261
1,QDEIM,0,0.9,4,6,6,32,0.578847974,0.01741124623838906
0.2,clsthQDEIM,0,0.9,4,6,6,32,0.5574959939999999,0.01770367114713841
0.2,thQDEIM,0,0.9,4,6,6,32,0.576789331,0.01740539029220105
,SOPT,0,0.9,4,6,6,34,0.5943069510000001,0.01776475815402264
0.2,clsthSOPT,0,0.9,4,6,6,34,0.536090902,0.01759175999358448
0.2,thSOPT,0,0.9,4,6,6,34,0.443272657,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,34,0.610225073,0.0173980361134628
0.2,clsthQDEIM,0,0.9,4,6,6,34,0.607039368,0.01770467426173296
0.2,thQDEIM,0,0.9,4,6,6,34,0.608333693,0.0173926885856102
,SOPT,0,0.9,4,6,6,36,0.5910699530000001,0.01776475815402261
0.2,clsthSOPT,0,0.9,4,6,6,36,0.5680045610000001,0.01761843464296688
0.2,thSOPT,0,0.9,4,6,6,36,0.460345502,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,36,0.64118981,0.01738737199144106
0.2,clsthQDEIM,0,0.9,4,6,6,36,0.611835231,0.01768738556353046
0.2,thQDEIM,0,0.9,4,6,6,36,0.6379521509999999,0.0173824156462027
,SOPT,0,0.9,4,6,6,38,0.6244745869999999,0.01776475815402264
0.2,clsthSOPT,0,0.9,4,6,6,38,0.599420572,0.01762770741622371
0.2,thSOPT,0,0.9,4,6,6,38,0.4763837989999999,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,38,0.673583172,0.01737858274322272
0.2,clsthQDEIM,0,0.9,4,6,6,38,0.635635281,0.01769382859561221
0.2,thQDEIM,0,0.9,4,6,6,38,0.674282854,0.01737539429368936
,SOPT,0,0.9,4,6,6,40,0.6807922430000001,0.01776475815402265
0.2,clsthSOPT,0,0.9,4,6,6,40,0.621993539,0.01759872499460443
0.2,thSOPT,0,0.9,4,6,6,40,0.481020519,0.01776475815402261
1,QDEIM,0,0.9,4,6,6,40,0.707184085,0.0173725189426331
0.2,clsthQDEIM,0,0.9,4,6,6,40,0.667159019,0.01764545644223292
0.2,thQDEIM,0,0.9,4,6,6,40,0.704964609,0.0173708209487974
,SOPT,0,0.9,4,6,6,42,0.689866085,0.01776475815402264
0.2,clsthSOPT,0,0.9,4,6,6,42,0.648473531,0.01760494831540226
0.2,thSOPT,0,0.9,4,6,6,42,0.492214707,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,42,0.730504441,0.0173685508479275
0.2,clsthQDEIM,0,0.9,4,6,6,42,0.6881152690000001,0.01766622542288583
0.2,thQDEIM,0,0.9,4,6,6,42,0.7333843410000001,0.01736690637911305
,SOPT,0,0.9,4,6,6,44,0.7035507120000001,0.01776475815402264
0.2,clsthSOPT,0,0.9,4,6,6,44,0.668184339,0.01762090470944521
0.2,thSOPT,0,0.9,4,6,6,44,0.494817474,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,44,0.7669698979999999,0.01736511582811945
0.2,clsthQDEIM,0,0.9,4,6,6,44,0.7208150689999999,0.01764649481534504
0.2,thQDEIM,0,0.9,4,6,6,44,0.754341469,0.01736217304557714
,SOPT,0,0.9,4,6,6,46,0.729843341,0.01776475815402264
0.2,clsthSOPT,0,0.9,4,6,6,46,0.68105901,0.01762724992759102
0.2,thSOPT,0,0.9,4,6,6,46,0.5106262909999999,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,46,0.797325284,0.01736211322611323
0.2,clsthQDEIM,0,0.9,4,6,6,46,0.7233786769999999,0.01760242277515046
0.2,thQDEIM,0,0.9,4,6,6,46,0.793199132,0.01735687380419094
,SOPT,0,0.9,4,6,6,8,0.2131339,0.0174842614143374
0.1,clsthSOPT,0,0.9,4,6,6,8,0.213622771,0.01790057228930396
0.1,thSOPT,0,0.9,4,6,6,8,0.206364449,0.01748426141433742
1,QDEIM,0,0.9,4,6,6,8,0.215688597,0.0178684112187106
0.1,clsthQDEIM,0,0.9,4,6,6,8,0.214804305,0.01775897766655549
0.1,thQDEIM,0,0.9,4,6,6,8,0.214703877,0.01786841121871056
,SOPT,0,0.9,4,6,6,10,0.244235955,0.01754262406593047
0.1,clsthSOPT,0,0.9,4,6,6,10,0.242953044,0.01789745311172782
0.1,thSOPT,0,0.9,4,6,6,10,0.242571703,0.01754262406593044
1,QDEIM,0,0.9,4,6,6,10,0.247091579,0.0178454955478101
0.1,clsthQDEIM,0,0.9,4,6,6,10,0.243201852,0.01773848692228392
0.1,thQDEIM,0,0.9,4,6,6,10,0.246472657,0.01784549554781009
,SOPT,0,0.9,4,6,6,12,0.269976626,0.01766078375844791
0.1,clsthSOPT,0,0.9,4,6,6,12,0.268202011,0.01790786828704649
0.1,thSOPT,0,0.9,4,6,6,12,0.265529092,0.01766078375844798
1,QDEIM,0,0.9,4,6,6,12,0.278989013,0.01765553128021813
0.1,clsthQDEIM,0,0.9,4,6,6,12,0.275409538,0.01767585682857746
0.1,thQDEIM,0,0.9,4,6,6,12,0.276824973,0.01765553128021815
,SOPT,0,0.9,4,6,6,14,0.302316861,0.01763531560313964
0.1,clsthSOPT,0,0.9,4,6,6,14,0.299071202,0.01789362244573586
0.1,thSOPT,0,0.9,4,6,6,14,0.299413623,0.01763531560313962
1,QDEIM,0,0.9,4,6,6,14,0.312307538,0.01752358595318841
0.1,clsthQDEIM,0,0.9,4,6,6,14,0.306963597,0.01767353211859335
0.1,thQDEIM,0,0.9,4,6,6,14,0.312554346,0.01752358595318845
,SOPT,0,0.9,4,6,6,16,0.333982109,0.01775373648857074
0.1,clsthSOPT,0,0.9,4,6,6,16,0.329580817,0.01792160054491055
0.1,thSOPT,0,0.9,4,6,6,16,0.332399228,0.01775373648857069
1,QDEIM,0,0.9,4,6,6,16,0.3378559369999999,0.01745485136463807
0.1,clsthQDEIM,0,0.9,4,6,6,16,0.3415310039999999,0.01770636214918288
0.1,thQDEIM,0,0.9,4,6,6,16,0.341388107,0.01745485136463804
,SOPT,0,0.9,4,6,6,18,0.366080764,0.01776475815402262
0.1,clsthSOPT,0,0.9,4,6,6,18,0.35438016,0.01793369621656956
0.1,thSOPT,0,0.9,4,6,6,18,0.365052945,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,18,0.380732886,0.01735252946208791
0.1,clsthQDEIM,0,0.9,4,6,6,18,0.363975492,0.01771539327252588
0.1,thQDEIM,0,0.9,4,6,6,18,0.376124006,0.01735252946208794
,SOPT,0,0.9,4,6,6,20,0.414774444,0.01776475815402264
0.1,clsthSOPT,0,0.9,4,6,6,20,0.382192773,0.01794268238251189
0.1,thSOPT,0,0.9,4,6,6,20,0.3827815809999999,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,20,0.39128672,0.01742841346851322
0.1,clsthQDEIM,0,0.9,4,6,6,20,0.416241782,0.0177598422380252
0.1,thQDEIM,0,0.9,4,6,6,20,0.407560535,0.01742841346851333
,SOPT,0,0.9,4,6,6,22,0.433259574,0.01776475815402262
0.1,clsthSOPT,0,0.9,4,6,6,22,0.419253451,0.01791850883162386
0.1,thSOPT,0,0.9,4,6,6,22,0.389818824,0.01776475815402264
1,QDEIM,0,0.9,4,6,6,22,0.413910079,0.01744917996574899
0.1,clsthQDEIM,0,0.9,4,6,6,22,0.4329168920000001,0.01772124323655063
0.1,thQDEIM,0,0.9,4,6,6,22,0.433079451,0.01744917996574891
,SOPT,0,0.9,4,6,6,24,0.4442858790000001,0.01776475815402265
0.1,clsthSOPT,0,0.9,4,6,6,24,0.443413831,0.01786527652673005
0.1,thSOPT,0,0.9,4,6,6,24,0.398301538,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,24,0.468239673,0.01743475177744541
0.1,clsthQDEIM,0,0.9,4,6,6,24,0.459808691,0.0177455636936348
0.1,thQDEIM,0,0.9,4,6,6,24,0.461038257,0.01743475177744542
,SOPT,0,0.9,4,6,6,26,0.465481778,0.01776475815402264
0.1,clsthSOPT,0,0.9,4,6,6,26,0.4941418839999999,0.01788343741649697
0.1,thSOPT,0,0.9,4,6,6,26,0.412022573,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,26,0.4774366940000001,0.01742539801274641
0.1,clsthQDEIM,0,0.9,4,6,6,26,0.472287774,0.01769725959343481
0.1,thQDEIM,0,0.9,4,6,6,26,0.517457869,0.01742539801274639
,SOPT,0,0.9,4,6,6,28,0.487412147,0.01776475815402263
0.1,clsthSOPT,0,0.9,4,6,6,28,0.489263422,0.01787249814263004
0.1,thSOPT,0,0.9,4,6,6,28,0.421317451,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,28,0.51174331,0.01741884207689486
0.1,clsthQDEIM,0,0.9,4,6,6,28,0.5334802439999999,0.01765286337529146
0.1,thQDEIM,0,0.9,4,6,6,28,0.5246003960000001,0.01741884207689484
,SOPT,0,0.9,4,6,6,30,0.520189165,0.01776475815402265
0.1,clsthSOPT,0,0.9,4,6,6,30,0.5040187189999999,0.01790318317570987
0.1,thSOPT,0,0.9,4,6,6,30,0.429039294,0.01776475815402264
1,QDEIM,0,0.9,4,6,6,30,0.543116554,0.01741399201298576
0.1,clsthQDEIM,0,0.9,4,6,6,30,0.558721706,0.01761808622666217
0.1,thQDEIM,0,0.9,4,6,6,30,0.559523818,0.0174139920129857
,SOPT,0,0.9,4,6,6,32,0.5403162380000001,0.01776475815402265
0.1,clsthSOPT,0,0.9,4,6,6,32,0.534317158,0.01790397286795866
0.1,thSOPT,0,0.9,4,6,6,32,0.437215673,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,32,0.573885702,0.01741124623838906
0.1,clsthQDEIM,0,0.9,4,6,6,32,0.5597119500000001,0.01762752146843617
0.1,thQDEIM,0,0.9,4,6,6,32,0.592182232,0.01741124623838899
,SOPT,0,0.9,4,6,6,34,0.5638180049999999,0.01776475815402264
0.1,clsthSOPT,0,0.9,4,6,6,34,0.56425006,0.01788361808385045
0.1,thSOPT,0,0.9,4,6,6,34,0.439216001,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,34,0.6089016739999999,0.0173980361134628
0.1,clsthQDEIM,0,0.9,4,6,6,34,0.578993631,0.01762964783603465
0.1,thQDEIM,0,0.9,4,6,6,34,0.651557095,0.01739803611346283
,SOPT,0,0.9,4,6,6,36,0.590784,0.01776475815402261
0.1,clsthSOPT,0,0.9,4,6,6,36,0.5986400200000001,0.01787382280328801
0.1,thSOPT,0,0.9,4,6,6,36,0.453418533,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,36,0.6345888079999999,0.01738737199144106
0.1,clsthQDEIM,0,0.9,4,6,6,36,0.6033435,0.01762281452500448
0.1,thQDEIM,0,0.9,4,6,6,36,0.654534315,0.017387371991441
,SOPT,0,0.9,4,6,6,38,0.6226231,0.01776475815402264
0.1,clsthSOPT,0,0.9,4,6,6,38,0.6108150960000001,0.0178671147411943
0.1,thSOPT,0,0.9,4,6,6,38,0.469389929,0.01776475815402264
1,QDEIM,0,0.9,4,6,6,38,0.667684799,0.01737858274322272
0.1,clsthQDEIM,0,0.9,4,6,6,38,0.6514434490000001,0.01761721577797877
0.1,thQDEIM,0,0.9,4,6,6,38,0.683981696,0.01737858274322282
,SOPT,0,0.9,4,6,6,40,0.652258985,0.01776475815402265
0.1,clsthSOPT,0,0.9,4,6,6,40,0.6423581700000001,0.01786623285320607
0.1,thSOPT,0,0.9,4,6,6,40,0.473031242,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,40,0.695649018,0.0173725189426331
0.1,clsthQDEIM,0,0.9,4,6,6,40,0.644094874,0.01762779012696562
0.1,thQDEIM,0,0.9,4,6,6,40,0.710229574,0.01737251894263312
,SOPT,0,0.9,4,6,6,42,0.710587615,0.01776475815402264
0.1,clsthSOPT,0,0.9,4,6,6,42,0.673021871,0.01786213661585283
0.1,thSOPT,0,0.9,4,6,6,42,0.487173726,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,42,0.732560244,0.0173685508479275
0.1,clsthQDEIM,0,0.9,4,6,6,42,0.6682005339999999,0.0176173580363909
0.1,thQDEIM,0,0.9,4,6,6,42,0.748071214,0.01736855084792738
,SOPT,0,0.9,4,6,6,44,0.7013957630000001,0.01776475815402264
0.1,clsthSOPT,0,0.9,4,6,6,44,0.734519023,0.01786388788270649
0.1,thSOPT,0,0.9,4,6,6,44,0.4929825139999999,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,44,0.760007129,0.01736511582811945
0.1,clsthQDEIM,0,0.9,4,6,6,44,0.687017872,0.01763566691323595
0.1,thQDEIM,0,0.9,4,6,6,44,0.780159907,0.01736511582811938
,SOPT,0,0.9,4,6,6,46,0.728288729,0.01776475815402264
0.1,clsthSOPT,0,0.9,4,6,6,46,0.721002484,0.01786674684183442
0.1,thSOPT,0,0.9,4,6,6,46,0.508704128,0.01776475815402264
1,QDEIM,0,0.9,4,6,6,46,0.792201334,0.01736211322611323
0.1,clsthQDEIM,0,0.9,4,6,6,46,0.701902327,0.01762191625558836
0.1,thQDEIM,0,0.9,4,6,6,46,0.8146715950000001,0.01736211322611317
,SOPT,1,0.99,9,11,11,13,0.356102444,0.002673406746490264
0.5,clsthSOPT,1,0.99,9,11,11,13,0.3366117999999999,0.002969025518950654
0.5,thSOPT,1,0.99,9,11,11,13,0.330787619,0.002673406746490237
1,QDEIM,1,0.99,9,11,11,13,0.340355521,0.003090890737025847
0.5,clsthQDEIM,1,0.99,9,11,11,13,0.342653559,0.002683946225113263
0.5,thQDEIM,1,0.99,9,11,11,13,0.34302929,0.003039159279790834
,SOPT,1,0.99,9,11,11,15,0.3724896,0.002689786152266965
0.5,clsthSOPT,1,0.99,9,11,11,15,0.389123429,0.002870920670710458
0.5,thSOPT,1,0.99,9,11,11,15,0.363210982,0.002689786152267014
1,QDEIM,1,0.99,9,11,11,15,0.3715278359999999,0.003096481950312843
0.5,clsthQDEIM,1,0.99,9,11,11,15,0.3742199899999999,0.002670860440758486
0.5,thQDEIM,1,0.99,9,11,11,15,0.376937941,0.003024650690055625
,SOPT,1,0.99,9,11,11,17,0.401180561,0.00267660700104627
0.5,clsthSOPT,1,0.99,9,11,11,17,0.400129773,0.002873830423429521
0.5,thSOPT,1,0.99,9,11,11,17,0.397630432,0.002676607001046292
1,QDEIM,1,0.99,9,11,11,17,0.42650849,0.003075892046386857
0.5,clsthQDEIM,1,0.99,9,11,11,17,0.405456716,0.002679474341064227
0.5,thQDEIM,1,0.99,9,11,11,17,0.401892213,0.003025647860808119
,SOPT,1,0.99,9,11,11,19,0.428219109,0.00268103951719931
0.5,clsthSOPT,1,0.99,9,11,11,19,0.454565665,0.002896287064349053
0.5,thSOPT,1,0.99,9,11,11,19,0.4304723119999999,0.002681039517199329
1,QDEIM,1,0.99,9,11,11,19,0.438702036,0.003067002441939121
0.5,clsthQDEIM,1,0.99,9,11,11,19,0.424209182,0.002681424037736484
0.5,thQDEIM,1,0.99,9,11,11,19,0.413569319,0.003037798028059257
,SOPT,1,0.99,9,11,11,21,0.464334827,0.002688242437895773
0.5,clsthSOPT,1,0.99,9,11,11,21,0.467719073,0.002911911849189696
0.5,thSOPT,1,0.99,9,11,11,21,0.466687273,0.002688242437895787
1,QDEIM,1,0.99,9,11,11,21,0.4952462959999999,0.003054194744130396
0.5,clsthQDEIM,1,0.99,9,11,11,21,0.446095669,0.002679103082671455
0.5,thQDEIM,1,0.99,9,11,11,21,0.439849484,0.003011104627339208
,SOPT,1,0.99,9,11,11,23,0.480133344,0.002763062140414063
0.5,clsthSOPT,1,0.99,9,11,11,23,0.499321079,0.002889129125822671
0.5,thSOPT,1,0.99,9,11,11,23,0.482664467,0.002763062140414073
1,QDEIM,1,0.99,9,11,11,23,0.5025830060000001,0.003028161340526966
0.5,clsthQDEIM,1,0.99,9,11,11,23,0.471291606,0.002674528592384368
0.5,thQDEIM,1,0.99,9,11,11,23,0.502391956,0.003018830754705834
,SOPT,1,0.99,9,11,11,25,0.529362478,0.002781830655245582
0.5,clsthSOPT,1,0.99,9,11,11,25,0.558975328,0.002891175317717945
0.5,thSOPT,1,0.99,9,11,11,25,0.511924654,0.002781830655245598
1,QDEIM,1,0.99,9,11,11,25,0.5382841230000001,0.003020825371317535
0.5,clsthQDEIM,1,0.99,9,11,11,25,0.496232633,0.002674499005132832
0.5,thQDEIM,1,0.99,9,11,11,25,0.504334528,0.003083861847773029
,SOPT,1,0.99,9,11,11,27,0.538091891,0.002769606432073226
0.5,clsthSOPT,1,0.99,9,11,11,27,0.5717372430000001,0.002900394412578722
0.5,thSOPT,1,0.99,9,11,11,27,0.5465861889999999,0.002769606432073251
1,QDEIM,1,0.99,9,11,11,27,0.568189049,0.003016450856950913
0.5,clsthQDEIM,1,0.99,9,11,11,27,0.514400622,0.002678204063046101
0.5,thQDEIM,1,0.99,9,11,11,27,0.53164992,0.003062574176088812
,SOPT,1,0.99,9,11,11,29,0.569936538,0.002767634130439
0.5,clsthSOPT,1,0.99,9,11,11,29,0.596161036,0.002891148210913208
0.5,thSOPT,1,0.99,9,11,11,29,0.577795697,0.002767634130438993
1,QDEIM,1,0.99,9,11,11,29,0.5994468460000001,0.003014212390775951
0.5,clsthQDEIM,1,0.99,9,11,11,29,0.549164595,0.002677107550630371
0.5,thQDEIM,1,0.99,9,11,11,29,0.5521634369999999,0.00301822243994299
,SOPT,1,0.99,9,11,11,31,0.5979219210000001,0.002770663345522681
0.5,clsthSOPT,1,0.99,9,11,11,31,0.627885688,0.002878683306558636
0.5,thSOPT,1,0.99,9,11,11,31,0.596421153,0.002770663345522692
1,QDEIM,1,0.99,9,11,11,31,0.624804609,0.00301427234425545
0.5,clsthQDEIM,1,0.99,9,11,11,31,0.570750077,0.002675307295818928
0.5,thQDEIM,1,0.99,9,11,11,31,0.5810304620000001,0.002972789413728237
,SOPT,1,0.99,9,11,11,33,0.619762928,0.002768225080099506
0.5,clsthSOPT,1,0.99,9,11,11,33,0.656394095,0.002878061633341831
0.5,thSOPT,1,0.99,9,11,11,33,0.60895148,0.0027682250800995
1,QDEIM,1,0.99,9,11,11,33,0.64202648,0.003015112697999978
0.5,clsthQDEIM,1,0.99,9,11,11,33,0.6020636150000001,0.002676636342821461
0.5,thQDEIM,1,0.99,9,11,11,33,0.645314579,0.002970258607150537
,SOPT,1,0.99,9,11,11,35,0.6264405909999999,0.002770040059460976
0.5,clsthSOPT,1,0.99,9,11,11,35,0.6926227460000001,0.002867186713505545
0.5,thSOPT,1,0.99,9,11,11,35,0.6506971509999999,0.002770040059461004
1,QDEIM,1,0.99,9,11,11,35,0.676308892,0.003015810321392812
0.5,clsthQDEIM,1,0.99,9,11,11,35,0.623854584,0.002677988451885265
0.5,thQDEIM,1,0.99,9,11,11,35,0.6514608209999999,0.002992579443242769
,SOPT,1,0.99,9,11,11,37,0.6520367020000001,0.002767594614465396
0.5,clsthSOPT,1,0.99,9,11,11,37,0.7193068899999999,0.002870238097069097
0.5,thSOPT,1,0.99,9,11,11,37,0.641691353,0.002767594614465399
1,QDEIM,1,0.99,9,11,11,37,0.7056491309999999,0.003089810096855588
0.5,clsthQDEIM,1,0.99,9,11,11,37,0.655284776,0.002680379209220942
0.5,thQDEIM,1,0.99,9,11,11,37,0.68239586,0.003008017141610411
,SOPT,1,0.99,9,11,11,39,0.6625867040000001,0.002766138692196169
0.5,clsthSOPT,1,0.99,9,11,11,39,0.748280767,0.002869875546504971
0.5,thSOPT,1,0.99,9,11,11,39,0.653332515,0.002766138692196165
1,QDEIM,1,0.99,9,11,11,39,0.7313882739999999,0.003084181917865279
0.5,clsthQDEIM,1,0.99,9,11,11,39,0.68748889,0.002683599365484838
0.5,thQDEIM,1,0.99,9,11,11,39,0.7111307389999999,0.003015420490801874
,SOPT,1,0.99,9,11,11,41,0.687432331,0.002766197325720025
0.5,clsthSOPT,1,0.99,9,11,11,41,0.8224399929999999,0.002876475172233315
0.5,thSOPT,1,0.99,9,11,11,41,0.7137256740000001,0.002766197325720028
1,QDEIM,1,0.99,9,11,11,41,0.752628177,0.003086530859400251
0.5,clsthQDEIM,1,0.99,9,11,11,41,0.707867918,0.002686654535502619
0.5,thQDEIM,1,0.99,9,11,11,41,0.7373339649999999,0.003015894185888312
,SOPT,1,0.99,9,11,11,43,0.7108240490000001,0.002764084504068167
0.5,clsthSOPT,1,0.99,9,11,11,43,0.809427083,0.002877630013548283
0.5,thSOPT,1,0.99,9,11,11,43,0.7018286069999999,0.002764084504068183
1,QDEIM,1,0.99,9,11,11,43,0.778305823,0.003088486896160085
0.5,clsthQDEIM,1,0.99,9,11,11,43,0.727840061,0.002691522643599576
0.5,thQDEIM,1,0.99,9,11,11,43,0.767771515,0.003086969816081757
,SOPT,1,0.99,9,11,11,45,0.72530944,0.002764375008992262
0.5,clsthSOPT,1,0.99,9,11,11,45,0.844948982,0.002877273238258562
0.5,thSOPT,1,0.99,9,11,11,45,0.724348545,0.002764375008992326
1,QDEIM,1,0.99,9,11,11,45,0.799767745,0.003090073771672163
0.5,clsthQDEIM,1,0.99,9,11,11,45,0.738712161,0.002692570124935766
0.5,thQDEIM,1,0.99,9,11,11,45,0.7804078839999999,0.003051977021323837
,SOPT,1,0.99,9,11,11,47,0.7456718410000001,0.002764461568343149
0.5,clsthSOPT,1,0.99,9,11,11,47,0.8735555660000001,0.002876645560777821
0.5,thSOPT,1,0.99,9,11,11,47,0.74241904,0.002764461568343157
1,QDEIM,1,0.99,9,11,11,47,0.831718747,0.003091446730374401
0.5,clsthQDEIM,1,0.99,9,11,11,47,0.7484981239999999,0.002692542163425914
0.5,thQDEIM,1,0.99,9,11,11,47,0.8011120789999999,0.003047360570011285
,SOPT,1,0.99,9,11,11,49,0.749603601,0.002764235596099974
0.5,clsthSOPT,1,0.99,9,11,11,49,0.9021909810000001,0.002876457896201078
0.5,thSOPT,1,0.99,9,11,11,49,0.750313295,0.002764235596100031
1,QDEIM,1,0.99,9,11,11,49,0.8601813150000001,0.00309036329167078
0.5,clsthQDEIM,1,0.99,9,11,11,49,0.762553499,0.002692171575269451
0.5,thQDEIM,1,0.99,9,11,11,49,0.83018108,0.003079420574085491
,SOPT,1,0.99,9,11,11,51,0.777417482,0.002763939909060411
0.5,clsthSOPT,1,0.99,9,11,11,51,0.924640323,0.002876422570679031
0.5,thSOPT,1,0.99,9,11,11,51,0.774812362,0.002763939909060482
1,QDEIM,1,0.99,9,11,11,51,0.880734078,0.003091196637699377
