p,method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
1,QDEIM,5,0.999999,29,32,32,90,4.535739,1.962088918,0.03778185459285528
0.375,clsthQDEIM,5,0.999999,29,32,32,90,5.631152,1.621629198,0.001992689320802694
0.375,thQDEIM,5,0.999999,29,32,32,90,4.461442,2.086561014,0.03778185459557144
,SOPT,5,0.999999,29,32,32,92,4.546293,2.009601093,0.001040124681452628
0.375,clsthSOPT,5,0.999999,29,32,32,92,4.839750,1.889563643,0.0008521055198482684
0.375,thSOPT,5,0.999999,29,32,32,92,4.460649,1.788805271,0.001040124681459671
1,QDEIM,5,0.999999,29,32,32,92,3.824835,1.986444945,0.01538001438095357
0.375,clsthQDEIM,5,0.999999,29,32,32,92,5.754195,1.628548423,0.001588554942876347
0.375,thQDEIM,5,0.999999,29,32,32,92,4.857200,1.817234703,0.01538001438140562
,SOPT,6,1,34,38,37,39,70.705714,,
0.375,clsthSOPT,6,1,34,38,37,39,91.187712,1.21160949,0.007070992681776678
0.375,thSOPT,6,1,34,38,37,39,35.004789,,
1,QDEIM,6,1,34,38,37,39,27.303113,1.453404511,0.002754233483169472
0.375,clsthQDEIM,6,1,34,38,37,39,57.670238,,
0.375,thQDEIM,6,1,34,38,37,39,43.035692,1.37496985,0.002754233494431089
,SOPT,6,1,34,38,37,41,19.293448,1.315555724,0.007168207702215968
0.375,clsthSOPT,6,1,34,38,37,41,26.276603,,
0.375,thSOPT,6,1,34,38,37,41,29.658580,1.390678145,0.007168207705493839
1,QDEIM,6,1,34,38,37,41,45.535833,,
0.375,clsthQDEIM,6,1,34,38,37,41,28.863780,,
0.375,thQDEIM,6,1,34,38,37,41,29.366017,,
,SOPT,6,1,34,38,37,43,19.933103,1.349168095,0.0007162471247419656
0.375,clsthSOPT,6,1,34,38,37,43,39.117452,,
0.375,thSOPT,6,1,34,38,37,43,26.430604,1.335944643,0.0007162471249019492
1,QDEIM,6,1,34,38,37,43,31.008106,,
0.375,clsthQDEIM,6,1,34,38,37,43,28.250165,,
0.375,thQDEIM,6,1,34,38,37,43,19.003608,,
,SOPT,6,1,34,38,37,45,16.548422,1.442415444,0.002145660833286277
0.375,clsthSOPT,6,1,34,38,37,45,12.808925,,
0.375,thSOPT,6,1,34,38,37,45,21.898493,1.341457649,0.002145660833021478
1,QDEIM,6,1,34,38,37,45,17.198863,,
0.375,clsthQDEIM,6,1,34,38,37,45,14.789489,,
0.375,thQDEIM,6,1,34,38,37,45,18.484686,,
,SOPT,6,1,34,38,37,47,19.724042,1.377713563,0.001187247325334713
0.375,clsthSOPT,6,1,34,38,37,47,11.586381,,
0.375,thSOPT,6,1,34,38,37,47,15.303510,1.430794208,0.0011872473248357
1,QDEIM,6,1,34,38,37,47,15.211864,,
0.375,clsthQDEIM,6,1,34,38,37,47,24.689402,,
0.375,thQDEIM,6,1,34,38,37,47,18.089478,,
,SOPT,6,1,34,38,37,49,16.763035,1.430323683,0.001280206734641017
0.375,clsthSOPT,6,1,34,38,37,49,12.330780,1.373008131,0.002243426732493476
0.375,thSOPT,6,1,34,38,37,49,13.636226,1.521231236,0.001280206736294291
1,QDEIM,6,1,34,38,37,49,13.152841,,
0.375,clsthQDEIM,6,1,34,38,37,49,13.548023,1.368153439,0.004739123914739527
0.375,thQDEIM,6,1,34,38,37,49,12.926389,,
,SOPT,6,1,34,38,37,51,14.723127,1.442975383,0.0005308583163144831
0.375,clsthSOPT,6,1,34,38,37,51,10.454362,1.456256308,0.01097534917263141
0.375,thSOPT,6,1,34,38,37,51,11.158115,1.514912052,0.0005308583162134851
1,QDEIM,6,1,34,38,37,51,9.170486,1.575847919,0.003930583857400622
0.375,clsthQDEIM,6,1,34,38,37,51,13.465647,,
0.375,thQDEIM,6,1,34,38,37,51,12.608183,1.670061352,0.003930583863847182
,SOPT,6,1,34,38,37,53,11.347906,1.633623094,0.0003491104888563944
0.375,clsthSOPT,6,1,34,38,37,53,13.375477,,
0.375,thSOPT,6,1,34,38,37,53,9.660258,1.541689791,0.0003491104888711173
1,QDEIM,6,1,34,38,37,53,9.499339,1.693021564,0.003730069099340773
0.375,clsthQDEIM,6,1,34,38,37,53,14.454887,1.413590455,0.002187367806792531
0.375,thQDEIM,6,1,34,38,37,53,10.591821,1.633194523,0.004615946449951625
,SOPT,6,1,34,38,37,55,9.549033,1.62100971,0.0007788306072826923
0.375,clsthSOPT,6,1,34,38,37,55,12.232190,1.521990706,0.007429053866299299
0.375,thSOPT,6,1,34,38,37,55,10.776497,1.498607753,0.0007788306072467711
1,QDEIM,6,1,34,38,37,55,13.873706,1.697749239,0.004380631065719889
0.375,clsthQDEIM,6,1,34,38,37,55,10.990081,1.444593014,0.002239370720958087
0.375,thQDEIM,6,1,34,38,37,55,8.111756,1.791645911,0.006710769195219087
,SOPT,6,1,34,38,37,57,9.913678,1.549694407,0.001680835368867394
0.375,clsthSOPT,6,1,34,38,37,57,9.352712,1.49156456,0.008772638439762894
0.375,thSOPT,6,1,34,38,37,57,8.696938,1.632734338,0.001680835368029405
1,QDEIM,6,1,34,38,37,57,8.695851,1.836789806,0.00539218379380622
0.375,clsthQDEIM,6,1,34,38,37,57,8.206996,1.379907988,0.002240717791765907
0.375,thQDEIM,6,1,34,38,37,57,11.538866,1.736244535,0.001440301252455937
,SOPT,6,1,34,38,37,59,8.807537,1.675672572,0.001705342904252232
0.375,clsthSOPT,6,1,34,38,37,59,8.895556,1.521767691,0.01025126755416372
0.375,thSOPT,6,1,34,38,37,59,8.864821,1.551415122,0.001705342903991366
1,QDEIM,6,1,34,38,37,59,7.459597,,
0.375,clsthQDEIM,6,1,34,38,37,59,8.767054,1.43757495,0.002301206558200652
0.375,thQDEIM,6,1,34,38,37,59,9.045206,1.598137365,0.001378976005146685
,SOPT,6,1,34,38,37,61,9.095386,1.634577687,0.001974277635981012
0.375,clsthSOPT,6,1,34,38,37,61,7.288224,1.708602589,0.01152210284118493
0.375,thSOPT,6,1,34,38,37,61,7.289774,1.674768094,0.001974277635726954
1,QDEIM,6,1,34,38,37,61,9.188814,,
0.375,clsthQDEIM,6,1,34,38,37,61,9.354488,1.399894505,0.003236075586081164
0.375,thQDEIM,6,1,34,38,37,61,8.852590,1.635128612,0.0009482968729785387
,SOPT,6,1,34,38,37,63,8.378289,1.637536444,0.002128019680992143
0.375,clsthSOPT,6,1,34,38,37,63,6.703633,1.563996257,0.004592453092081309
0.375,thSOPT,6,1,34,38,37,63,7.737357,1.627269222,0.002128019680838306
1,QDEIM,6,1,34,38,37,63,7.691544,1.826082105,0.01023951011203114
0.375,clsthQDEIM,6,1,34,38,37,63,8.146393,1.531171196,0.003230277920477313
0.375,thQDEIM,6,1,34,38,37,63,8.106751,1.664750933,0.001258954276334602
,SOPT,6,1,34,38,37,65,5.815474,1.682289545,0.001921062841763984
0.375,clsthSOPT,6,1,34,38,37,65,8.645570,1.604903634,0.004191418864684047
0.375,thSOPT,6,1,34,38,37,65,7.654304,1.63604445,0.001921062841630961
1,QDEIM,6,1,34,38,37,65,10.075838,1.907781474,0.006723599718625733
0.375,clsthQDEIM,6,1,34,38,37,65,6.855078,1.463208017,0.003229062745798708
0.375,thQDEIM,6,1,34,38,37,65,6.383869,1.675989461,0.0007572240119807515
,SOPT,6,1,34,38,37,67,6.239727,1.687618171,0.002014221837034234
0.375,clsthSOPT,6,1,34,38,37,67,7.054328,1.673401653,0.00473529871920866
0.375,thSOPT,6,1,34,38,37,67,7.063834,1.766089008,0.002014221836977252
1,QDEIM,6,1,34,38,37,67,7.333402,1.844769811,0.007368025255227733
0.375,clsthQDEIM,6,1,34,38,37,67,7.522883,1.48831183,0.003243373266855723
0.375,thQDEIM,6,1,34,38,37,67,6.918530,1.706399466,0.0009511021745771408
,SOPT,6,1,34,38,37,69,7.019298,1.834458408,0.002171815477434415
0.375,clsthSOPT,6,1,34,38,37,69,6.425325,1.934527848,0.007048914384472708
0.375,thSOPT,6,1,34,38,37,69,6.304265,1.6858398,0.002171815477225738
1,QDEIM,6,1,34,38,37,69,6.154751,1.79268315,0.001376024759955284
0.375,clsthQDEIM,6,1,34,38,37,69,6.244247,1.471572472,0.003251965354984557
0.375,thQDEIM,6,1,34,38,37,69,6.383679,1.738408888,0.0008385743297095422
,SOPT,6,1,34,38,37,71,6.642978,1.856599767,0.001263589660142016
0.375,clsthSOPT,6,1,34,38,37,71,7.032584,1.747081612,0.003840952231793037
0.375,thSOPT,6,1,34,38,37,71,6.549111,1.711379293,0.001263589659899855
1,QDEIM,6,1,34,38,37,71,5.215141,1.874948912,0.004768327118031224
0.375,clsthQDEIM,6,1,34,38,37,71,7.381903,1.490184943,0.003253908815803494
0.375,thQDEIM,6,1,34,38,37,71,6.878889,1.730726168,0.0008204978947974568
,SOPT,6,1,34,38,37,73,6.231459,1.911732133,0.002184741746007332
0.375,clsthSOPT,6,1,34,38,37,73,5.473091,,
0.375,thSOPT,6,1,34,38,37,73,6.432468,1.760677621,0.002184741745438109
1,QDEIM,6,1,34,38,37,73,6.315094,1.78641906,0.003642949255264206
0.375,clsthQDEIM,6,1,34,38,37,73,5.974892,1.498546297,0.001554304356673301
0.375,thQDEIM,6,1,34,38,37,73,5.279549,1.88435827,0.0005082849692381445
,SOPT,6,1,34,38,37,75,5.187513,1.804012437,0.00210300987432564
0.375,clsthSOPT,6,1,34,38,37,75,5.723609,,
0.375,thSOPT,6,1,34,38,37,75,6.607307,1.966806568,0.002103009873820028
1,QDEIM,6,1,34,38,37,75,5.816576,1.803314051,0.003966290276751694
0.375,clsthQDEIM,6,1,34,38,37,75,6.328491,1.518754593,0.002338465166258434
0.375,thQDEIM,6,1,34,38,37,75,5.766757,1.776951793,0.0002806328213602233
,SOPT,6,1,34,38,37,77,5.460205,1.887473097,0.002823232944941655
0.375,clsthSOPT,6,1,34,38,37,77,5.347710,1.883905073,0.004739073788475522
0.375,thSOPT,6,1,34,38,37,77,5.663713,1.919734215,0.002823232944221719
1,QDEIM,6,1,34,38,37,77,6.393526,1.872969755,0.004474258642406271
0.375,clsthQDEIM,6,1,34,38,37,77,6.213267,1.637681783,0.00318611257530713
0.375,thQDEIM,6,1,34,38,37,77,5.438576,1.7950966,0.0003224970108268543
,SOPT,6,1,34,38,37,79,6.101555,1.889509961,0.002341285464354359
0.375,clsthSOPT,6,1,34,38,37,79,5.989301,1.941758543,0.004240480557713188
0.375,thSOPT,6,1,34,38,37,79,5.445471,1.840267561,0.002341285463892505
1,QDEIM,6,1,34,38,37,79,5.756317,1.889842674,0.002743266689888
0.375,clsthQDEIM,6,1,34,38,37,79,6.027704,1.562915796,0.003479672808183925
0.375,thQDEIM,6,1,34,38,37,79,5.141861,1.874776509,0.0003469545241320856
,SOPT,6,1,34,38,37,81,5.002268,1.908503787,0.00245094506606702
0.375,clsthSOPT,6,1,34,38,37,81,5.589418,1.946409351,0.004055047070130027
0.375,thSOPT,6,1,34,38,37,81,5.386461,1.988130104,0.002450945065376579
1,QDEIM,6,1,34,38,37,81,4.988694,2.045315698,0.002009241526283118
0.375,clsthQDEIM,6,1,34,38,37,81,5.826293,1.716605378,0.003383059688808464
0.375,thQDEIM,6,1,34,38,37,81,5.344464,1.866703001,0.001040132800202675
,SOPT,6,1,34,38,37,83,4.780015,1.920785849,0.002235072403482525
0.375,clsthSOPT,6,1,34,38,37,83,5.733281,,
0.375,thSOPT,6,1,34,38,37,83,5.015868,1.933732607,0.002235072402716612
1,QDEIM,6,1,34,38,37,83,5.170494,2.061276894,0.002459358000788261
0.375,clsthQDEIM,6,1,34,38,37,83,5.457906,1.627600944,0.003341679994235404
0.375,thQDEIM,6,1,34,38,37,83,5.211393,2.080024904,0.01710533926769973
,SOPT,6,1,34,38,37,85,5.876114,1.958389332,0.002380232659796953
0.375,clsthSOPT,6,1,34,38,37,85,5.045800,2.142201507,0.0005722649306210886
0.375,thSOPT,6,1,34,38,37,85,5.354163,1.919265697,0.002380232658983042
1,QDEIM,6,1,34,38,37,85,5.213393,1.981866791,0.002047571383603956
0.375,clsthQDEIM,6,1,34,38,37,85,5.537981,1.650918941,0.003964830924251711
0.375,thQDEIM,6,1,34,38,37,85,6.042065,,
,SOPT,6,1,34,38,37,87,4.691153,1.976387234,0.003081212544898327
0.375,clsthSOPT,6,1,34,38,37,87,5.502026,1.930353886,0.0001639627311602835
0.375,thSOPT,6,1,34,38,37,87,5.316414,2.082923321,0.003081212544150362
1,QDEIM,6,1,34,38,37,87,4.860510,1.993343165,0.002451442862176357
0.375,clsthQDEIM,6,1,34,38,37,87,6.007672,1.821649968,0.003123973079888202
0.375,thQDEIM,6,1,34,38,37,87,5.351711,,
,SOPT,6,1,34,38,37,89,6.175794,1.999472131,0.003027497796415286
0.375,clsthSOPT,6,1,34,38,37,89,5.127944,1.941987777,0.00015201404429208
0.375,thSOPT,6,1,34,38,37,89,5.158377,1.977292516,0.003027497795297316
1,QDEIM,6,1,34,38,37,89,5.510552,2.186833839,0.003053222159466101
0.375,clsthQDEIM,6,1,34,38,37,89,4.704625,1.685487792,0.003369544699385304
0.375,thQDEIM,6,1,34,38,37,89,5.136800,,
,SOPT,6,1,34,38,37,91,4.593396,2.050497773,0.004242359033862232
0.375,clsthSOPT,6,1,34,38,37,91,6.478669,2.072463638,0.001624793054568414
0.375,thSOPT,6,1,34,38,37,91,5.037042,2.020233502,0.004242359032580567
1,QDEIM,6,1,34,38,37,91,5.957484,2.085299655,0.00320381378868625
0.375,clsthQDEIM,6,1,34,38,37,91,5.179899,1.706821121,0.002346354424945611
0.375,thQDEIM,6,1,34,38,37,91,5.200498,,
,SOPT,6,1,34,38,37,93,4.478987,2.251216635,0.005228643341772551
0.375,clsthSOPT,6,1,34,38,37,93,4.645601,2.016654549,0.001697810263382281
0.375,thSOPT,6,1,34,38,37,93,5.371261,2.165700632,0.005228643340081007
1,QDEIM,6,1,34,38,37,93,5.044611,2.362912416,0.003242084167344369
0.375,clsthQDEIM,6,1,34,38,37,93,4.892055,1.697504401,0.0009694104515188242
0.375,thQDEIM,6,1,34,38,37,93,5.158645,,
,SOPT,6,1,34,38,37,95,4.544785,2.115360324,0.004425093289346285
0.375,clsthSOPT,6,1,34,38,37,95,4.786110,1.97323426,0.0003329950587160723
0.375,thSOPT,6,1,34,38,37,95,4.533720,2.061807974,0.004425093288535028
1,QDEIM,6,1,34,38,37,95,5.050558,2.137848286,0.00340981175442807
0.375,clsthQDEIM,6,1,34,38,37,95,5.014238,1.743430012,0.002072525366678732
0.375,thQDEIM,6,1,34,38,37,95,4.505355,2.395711741,0.03328178864584953
,SOPT,6,1,34,38,37,97,4.852691,2.166324132,0.004606407047927049
0.375,clsthSOPT,6,1,34,38,37,97,5.130109,2.016846446,0.000772281683402711
0.375,thSOPT,6,1,34,38,37,97,4.493706,2.04590791,0.004606407047142781
1,QDEIM,6,1,34,38,37,97,4.536565,2.33948445,0.003289051283704937
0.375,clsthQDEIM,6,1,34,38,37,97,5.084399,1.723594306,0.0003769218854631259
0.375,thQDEIM,6,1,34,38,37,97,4.521650,2.602333381,0.02379996357568467
,SOPT,3,0.9999,19,21,21,23,31.227901,0.620006154,0.0003701191790682943
0.35,clsthSOPT,3,0.9999,19,21,21,23,152.542999,0.6125847720000001,0.0001082068926941851
0.35,thSOPT,3,0.9999,19,21,21,23,17.453132,0.699913013,0.000370119179068393
1,QDEIM,3,0.9999,19,21,21,23,28.023074,0.623856298,0.0002080659983241926
0.35,clsthQDEIM,3,0.9999,19,21,21,23,41.563111,0.5983286059999999,0.001578938829573776
0.35,thQDEIM,3,0.9999,19,21,21,23,21.751426,0.6240482340000001,0.0002233693278309565
,SOPT,3,0.9999,19,21,21,25,23.059626,0.653059609,0.0001162585406153712
0.35,clsthSOPT,3,0.9999,19,21,21,25,13.877195,0.637454843,0.0001559886488998944
0.35,thSOPT,3,0.9999,19,21,21,25,27.682758,0.645577446,0.0001162585406157579
1,QDEIM,3,0.9999,19,21,21,25,19.112825,0.6468053770000001,0.0003047137631543689
0.35,clsthQDEIM,3,0.9999,19,21,21,25,19.608850,0.626275621,0.001800093397292027
0.35,thQDEIM,3,0.9999,19,21,21,25,17.671766,0.640019906,0.0002345447651870239
,SOPT,3,0.9999,19,21,21,27,12.332072,0.689730811,0.0001694438319742061
0.35,clsthSOPT,3,0.9999,19,21,21,27,8.852420,0.7569583479999999,0.0005343038503248321
0.35,thSOPT,3,0.9999,19,21,21,27,18.426080,0.6797231189999999,0.0001694438319738821
1,QDEIM,3,0.9999,19,21,21,27,22.002128,0.680874267,0.0003117690571829636
0.35,clsthQDEIM,3,0.9999,19,21,21,27,14.316898,0.659315693,0.001675698835227258
0.35,thQDEIM,3,0.9999,19,21,21,27,11.550176,0.6999273589999999,0.001120272411947695
,SOPT,3,0.9999,19,21,21,29,9.736606,0.718979416,0.000563095380548564
0.35,clsthSOPT,3,0.9999,19,21,21,29,10.538903,0.7031423729999999,0.0005565538575921087
0.35,thSOPT,3,0.9999,19,21,21,29,11.805537,0.710523956,0.0005630953805490118
1,QDEIM,3,0.9999,19,21,21,29,8.657774,0.714545133,0.000266643081623086
0.35,clsthQDEIM,3,0.9999,19,21,21,29,7.831378,0.68997823,0.002078905095673387
0.35,thQDEIM,3,0.9999,19,21,21,29,13.897456,0.7074613439999999,0.001210153801134681
,SOPT,3,0.9999,19,21,21,31,9.448076,0.741312132,0.0006665527372493055
0.35,clsthSOPT,3,0.9999,19,21,21,31,6.530247,0.731893624,0.0002305346865094841
0.35,thSOPT,3,0.9999,19,21,21,31,11.361941,0.739241001,0.0006665527372483628
1,QDEIM,3,0.9999,19,21,21,31,10.236974,0.732007245,0.0007146900243293877
0.35,clsthQDEIM,3,0.9999,19,21,21,31,6.814733,0.726373092,0.002086066536939871
0.35,thQDEIM,3,0.9999,19,21,21,31,8.090780,0.751466563,0.001177079706415167
,SOPT,3,0.9999,19,21,21,33,7.721130,0.7788997559999999,0.0004431549637903159
0.35,clsthSOPT,3,0.9999,19,21,21,33,10.543764,0.769438592,0.000311630710914382
0.35,thSOPT,3,0.9999,19,21,21,33,7.738258,0.7724211169999999,0.000443154963790537
1,QDEIM,3,0.9999,19,21,21,33,7.161811,0.753686534,0.0007601535148898243
0.35,clsthQDEIM,3,0.9999,19,21,21,33,8.467909,0.758007293,0.002005550334284582
0.35,thQDEIM,3,0.9999,19,21,21,33,10.772391,0.774090965,0.001107483495545124
,SOPT,3,0.9999,19,21,21,35,5.386876,0.802481777,0.0006982988046471187
0.35,clsthSOPT,3,0.9999,19,21,21,35,5.086108,0.8012836169999999,0.0002144709538030235
0.35,thSOPT,3,0.9999,19,21,21,35,8.673494,0.805748482,0.0006982988046471463
1,QDEIM,3,0.9999,19,21,21,35,6.666146,0.800767631,0.000605842735060017
0.35,clsthQDEIM,3,0.9999,19,21,21,35,7.369402,0.789676474,0.001993720499615645
0.35,thQDEIM,3,0.9999,19,21,21,35,5.227832,0.803031857,0.001095313597549096
,SOPT,3,0.9999,19,21,21,37,5.691507,0.84106926,0.0004290210837104555
0.35,clsthSOPT,3,0.9999,19,21,21,37,6.090143,0.835409964,0.0002027633021745164
0.35,thSOPT,3,0.9999,19,21,21,37,6.240790,0.839790272,0.0004290210837111632
1,QDEIM,3,0.9999,19,21,21,37,9.032751,0.8313243189999999,0.0003873209858284718
0.35,clsthQDEIM,3,0.9999,19,21,21,37,5.716786,0.856798333,0.002017199011731855
0.35,thQDEIM,3,0.9999,19,21,21,37,6.097467,0.8407758169999999,0.001085384412916337
,SOPT,3,0.9999,19,21,21,39,5.141410,0.864415358,0.0004184547807224449
0.35,clsthSOPT,3,0.9999,19,21,21,39,5.735282,0.859157849,0.0001489946743552698
0.35,thSOPT,3,0.9999,19,21,21,39,5.104246,0.8712818490000001,0.0004184547807224412
1,QDEIM,3,0.9999,19,21,21,39,6.746065,0.865155814,0.000360699153907191
0.35,clsthQDEIM,3,0.9999,19,21,21,39,6.051409,0.8407129169999999,0.002212388753045989
0.35,thQDEIM,3,0.9999,19,21,21,39,7.057505,0.874757098,0.001095389255174623
,SOPT,3,0.9999,19,21,21,41,7.245145,0.894387118,0.000391704477051771
0.35,clsthSOPT,3,0.9999,19,21,21,41,5.346466,0.890928092,0.0001828598045898854
0.35,thSOPT,3,0.9999,19,21,21,41,6.428180,0.904751246,0.000391704477051078
1,QDEIM,3,0.9999,19,21,21,41,4.875329,0.899899011,0.0004538467812482973
0.35,clsthQDEIM,3,0.9999,19,21,21,41,4.981887,0.880743822,0.002331531408108649
0.35,thQDEIM,3,0.9999,19,21,21,41,6.596140,0.909883415,0.001005014311048831
,SOPT,3,0.9999,19,21,21,43,5.327270,0.925024183,0.0003307410708348265
0.35,clsthSOPT,3,0.9999,19,21,21,43,4.798200,0.921552949,0.0003177081569787515
0.35,thSOPT,3,0.9999,19,21,21,43,5.710903,0.914207263,0.000330741070835048
1,QDEIM,3,0.9999,19,21,21,43,5.324490,0.925683903,0.0004711202921762566
0.35,clsthQDEIM,3,0.9999,19,21,21,43,5.382619,0.8882502249999999,0.001168814323655365
0.35,thQDEIM,3,0.9999,19,21,21,43,5.710450,0.946031163,0.001048501581996052
,SOPT,3,0.9999,19,21,21,45,4.223863,0.964577769,9.44275783360269e-05
0.35,clsthSOPT,3,0.9999,19,21,21,45,4.567317,0.945445902,0.0002142974801513304
0.35,thSOPT,3,0.9999,19,21,21,45,5.280062,0.951260452,9.442757833589513e-05
1,QDEIM,3,0.9999,19,21,21,45,5.822470,0.9615975839999999,0.0004744102678447797
0.35,clsthQDEIM,3,0.9999,19,21,21,45,6.105228,0.929318424,0.001072400864343244
0.35,thQDEIM,3,0.9999,19,21,21,45,5.875736,0.980213713,0.0008886251634953415
,SOPT,3,0.9999,19,21,21,47,4.794221,0.982019657,8.530622274075963e-05
0.35,clsthSOPT,3,0.9999,19,21,21,47,4.274699,0.979694993,0.0001931768429069438
0.35,thSOPT,3,0.9999,19,21,21,47,5.037397,0.986733952,8.530622274078855e-05
1,QDEIM,3,0.9999,19,21,21,47,4.059680,0.997952567,0.0005312979802043036
0.35,clsthQDEIM,3,0.9999,19,21,21,47,4.622199,0.948305209,0.00107346435827359
0.35,thQDEIM,3,0.9999,19,21,21,47,4.864771,1.003974214,0.0008882479851264648
,SOPT,3,0.9999,19,21,21,49,4.414544,1.001536524,8.479699620476482e-05
0.35,clsthSOPT,3,0.9999,19,21,21,49,3.913051,1.005069624,0.0001116057435098183
0.35,thSOPT,3,0.9999,19,21,21,49,4.036605,1.00855404,8.479699620471848e-05
1,QDEIM,3,0.9999,19,21,21,49,4.639117,1.023563041,0.0004414639108042257
0.35,clsthQDEIM,3,0.9999,19,21,21,49,4.265150,0.976940595,0.001072635941721062
0.35,thQDEIM,3,0.9999,19,21,21,49,5.918776,1.035278947,0.0007465387246826396
,SOPT,3,0.9999,19,21,21,51,4.994640,1.037753499,0.0001275541314282762
0.35,clsthSOPT,3,0.9999,19,21,21,51,3.539848,1.040439007,0.0001400635105544532
0.35,thSOPT,3,0.9999,19,21,21,51,5.693553,1.034370432,0.0001275541314282829
1,QDEIM,3,0.9999,19,21,21,51,3.749079,1.064804362,0.0005169363837072338
0.35,clsthQDEIM,3,0.9999,19,21,21,51,4.210702,0.99504743,0.0008103261529868095
0.35,thQDEIM,3,0.9999,19,21,21,51,4.377431,1.071241945,0.0001512885405432213
,SOPT,3,0.9999,19,21,21,53,3.789632,1.065749137,0.000114058225305585
0.35,clsthSOPT,3,0.9999,19,21,21,53,4.225592,1.055991711,0.0001161024853565746
0.35,thSOPT,3,0.9999,19,21,21,53,4.671141,1.062932306,0.0001140582253054191
1,QDEIM,3,0.9999,19,21,21,53,4.204480,1.098337864,0.0004648533390335263
0.35,clsthQDEIM,3,0.9999,19,21,21,53,4.188822,1.01621131,0.000667674205046081
0.35,thQDEIM,3,0.9999,19,21,21,53,3.916325,1.102274591,0.0003232204740603909
,SOPT,3,0.9999,19,21,21,55,3.898622,1.108835885,0.000114857664840766
0.35,clsthSOPT,3,0.9999,19,21,21,55,4.877827,1.079083803,0.000258849569818746
0.35,thSOPT,3,0.9999,19,21,21,55,4.317400,1.097971505,0.0001148576648404469
1,QDEIM,3,0.9999,19,21,21,55,3.451419,1.123688083,0.000554140860253944
0.35,clsthQDEIM,3,0.9999,19,21,21,55,3.872616,1.040331984,0.0007535354328642299
0.35,thQDEIM,3,0.9999,19,21,21,55,4.194945,1.124049104,0.0003313302692329229
,SOPT,3,0.9999,19,21,21,57,3.522781,1.141464032,0.0001477891980345935
0.35,clsthSOPT,3,0.9999,19,21,21,57,3.790931,1.099532303,0.0001407435713598629
0.35,thSOPT,3,0.9999,19,21,21,57,4.297655,1.128317062,0.0001477891980344186
1,QDEIM,3,0.9999,19,21,21,57,5.302892,1.151347324,0.0005802009557243411
0.35,clsthQDEIM,3,0.9999,19,21,21,57,3.385132,1.059354912,0.0007379326619923305
0.35,thQDEIM,3,0.9999,19,21,21,57,4.400395,1.149669632,0.0003636117864223934
,SOPT,3,0.9999,19,21,21,59,4.177082,1.158963915,0.0001315263041422445
0.35,clsthSOPT,3,0.9999,19,21,21,59,3.842005,1.149095142,0.000179926379600981
0.35,thSOPT,3,0.9999,19,21,21,59,3.699387,1.156903888,0.000131526304142253
1,QDEIM,3,0.9999,19,21,21,59,3.591529,1.186898446,0.0006316712251318711
0.35,clsthQDEIM,3,0.9999,19,21,21,59,4.475482,1.062009464,0.0005223370960241472
0.35,thQDEIM,3,0.9999,19,21,21,59,3.850090,1.178038068,0.0003375480156786422
,SOPT,3,0.9999,19,21,21,61,3.317336,1.209650247,0.0002160646370502662
0.35,clsthSOPT,3,0.9999,19,21,21,61,3.803770,1.149475,0.000191804756422055
0.35,thSOPT,3,0.9999,19,21,21,61,4.366677,1.180992824,0.0002160646370498443
1,QDEIM,3,0.9999,19,21,21,61,3.639962,1.212827179,0.0006313809992749165
0.35,clsthQDEIM,3,0.9999,19,21,21,61,4.898222,1.097096868,0.001329691547092245
0.35,thQDEIM,3,0.9999,19,21,21,61,3.698727,1.207736365,0.0003759342151321369
,SOPT,3,0.9999,19,21,21,63,3.790536,1.231721634,0.0002524174739508686
0.35,clsthSOPT,3,0.9999,19,21,21,63,3.271389,1.182812697,9.726710100881728e-05
0.35,thSOPT,3,0.9999,19,21,21,63,3.801589,1.211863665,0.0002524174739504156
1,QDEIM,3,0.9999,19,21,21,63,3.654379,1.283274953,0.0002213514387814087
0.35,clsthQDEIM,3,0.9999,19,21,21,63,3.864800,1.134443032,0.001322290258730268
0.35,thQDEIM,3,0.9999,19,21,21,63,4.085541,1.229690441,0.000356481996950511
,SOPT,3,0.9999,19,21,21,65,3.614628,1.253018876,0.0002680118326319823
0.35,clsthSOPT,3,0.9999,19,21,21,65,3.180303,1.248047049,0.0002018420071418953
0.35,thSOPT,3,0.9999,19,21,21,65,3.135930,1.243126938,0.0002680118326317592
1,QDEIM,3,0.9999,19,21,21,65,4.061254,1.301516544,0.0002353899644141979
0.35,clsthQDEIM,3,0.9999,19,21,21,65,3.698431,1.161772596,0.001596367370472375
0.35,thQDEIM,3,0.9999,19,21,21,65,3.268120,1.273512287,0.0003594378285118659
,SOPT,3,0.9999,19,21,21,67,3.862337,1.290212678,0.0001932842611781402
0.35,clsthSOPT,3,0.9999,19,21,21,67,3.770299,1.269524766,0.0001870540536002739
0.35,thSOPT,3,0.9999,19,21,21,67,4.078607,1.266552206,0.0001932842611787661
1,QDEIM,3,0.9999,19,21,21,67,3.399996,1.332667328,0.0001976888853377519
0.35,clsthQDEIM,3,0.9999,19,21,21,67,4.081528,1.187500918,0.0014875950772908
0.35,thQDEIM,3,0.9999,19,21,21,67,3.516303,1.298311417,0.0003524154563321124
,SOPT,3,0.9999,19,21,21,69,3.535207,1.32107693,0.000223936568903391
